section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg]
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509654360895,425.416,681.692,1,,,-8.850045682422074,-8.959130702156616
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509659152895,416.593,646.322,1,,,-9.476177149576404,-6.322913130456283
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509662343895,485.67,635.008,1,,,-4.286125959641331,-5.501694350440965
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509670331895,419.452,565.112,1,,,-9.225496401860273,-0.27955424181520633
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509674348895,459.536,516.013,1,,,-6.235957893364668,3.384014073683732
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509683570895,405.53,454.34,1,,,-10.33947133629184,7.966425974908124
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509690319895,436.134,374.189,1,,,-8.150282856381583,13.967607676093905
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509694354895,492.383,409.141,1,,,-3.8262531759355083,11.381864823802767
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509698341895,517.771,410.125,1,,,-1.9014738655837267,11.313388803867278
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509702353895,631.193,442.568,1,,,6.656305942622531,8.864921280420386
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509706355895,565.442,425.261,1,,,1.7063635583309076,10.179168873986576
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509714771895,509.365,376.114,1,,,-2.556987942102485,13.86002425536859
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509718366895,515.861,385.395,1,,,-2.0568628430106957,13.165786666585445
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509722346895,520.622,354.808,1,,,-1.7074654419155135,15.459553223963903
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509726363895,482.897,318.571,1,,,-4.648669832331601,18.16531694456069
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509738379895,406.976,287.43,1,,,-10.642334974481999,20.424855777137484
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509742329895,485.023,374.961,1,,,-4.415827835805681,13.938748153407804
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509750341895,476.048,375.029,1,,,-5.10092829644914,13.92968792395772
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509754377895,477.891,356.117,1,,,-4.983172997346575,15.347246370283992
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509758491895,514.449,350.026,1,1,,-2.1836419607882425,15.817099822984694
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509770366895,474.482,372.532,1,1,,-5.223534776076357,14.115911575235973
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509774357895,457.151,357.691,1,1,,-6.5712465213825295,15.217081363466567
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509778386895,458.984,357.998,1,1,,-6.430202764947017,15.19527295794352
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509782436895,474.253,362.171,1,1,,-5.254126138583697,14.891811625612753
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509790341895,485.147,359.546,1,1,,-4.422903907508311,15.093764857979282
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509795238895,478.488,354.673,1,1,,-4.939234646247425,15.455715060221152
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509798348895,480.687,365.505,1,1,,-4.757531066581393,14.645241482042938
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509802456895,482.213,372.375,1,1,,-4.633115826272159,14.131325365606322
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509810435895,479.598,367.371,1,1,,-4.838682068122554,14.504970688727333
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509814936895,476.732,360.511,1,1,,-5.06643179709508,15.017425801618304
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509818374895,473.749,346.421,1,1,,-5.314394559068,16.071547690451517
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509822353895,469.172,353.747,1,1,,-5.655326775556157,15.520006364439913
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509830347895,468.423,354.113,1,1,,-5.712233561651939,15.492133261104561
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509834383895,471.434,356.642,1,1,,-5.477645751419392,15.304443688571197
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509838379895,467.024,350.98,1,1,,-5.824370048161456,15.725963703240746
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509842362895,464.495,348.663,1,1,,-6.02229004923625,15.897971414737825
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509850323895,460.219,347.764,1,1,,-6.352383142124327,15.962458382174418
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509854479895,456.697,352.609,1,,,-6.614678782630599,15.597218734316098
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509858348895,454.777,359.518,1,,,-6.750142732670746,15.078655657480539
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509862361895,456.095,365.699,1,,,-6.639005283846889,14.616944110248301
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509870362895,451.137,377.495,1,,,-6.998977313333398,13.731118682556593
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509874377895,453.639,385.576,1,,,-6.79590538614832,13.128234819556512
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509878360895,452.262,390.086,1,,,-6.894186868031504,12.790072925494593
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509882407895,453.071,391.956,1,,,-6.82991202354766,12.65074064989391
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509890344895,454.547,399.694,1,,1,-6.707112565450648,12.072941908213116
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509894381895,453.667,398.212,1,,1,-6.7758894768206686,12.183276121553734
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509898352895,455.167,399.543,1,,1,-6.660155655703199,12.084589325500666
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509902388895,459.31,407.677,1,,1,-6.335459646443638,11.478507415955127
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509910359895,458.891,417.924,1,,1,-6.355440165694402,10.712167484982926
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509914389895,457.289,422.263,1,,1,-6.4718825959167186,10.38699806781565
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509918386895,455.566,425.361,1,,1,-6.59887780379106,10.154713562641652
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509922607895,453.667,425.613,1,,1,-6.742176224569225,10.134998622471787
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509930354895,452.622,416.158,1,,1,-6.832231314260672,10.841124945968224
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509934365895,451.238,412.471,1,,1,-6.941647009076081,11.115997115918528
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509938376895,444.185,403.042,1,,1,-7.489405702835938,11.816709723627758
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509942364895,439.168,397.053,1,,1,-7.879589430882118,12.261053829190775
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509951213895,423.882,396.091,1,,1,-9.043422936372032,12.32202871722545
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509954418895,424.068,401.014,1,,1,-9.020453662390647,11.95469430471755
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509958365895,465.846,384.051,1,,1,-5.8679220747842225,13.249210304326168
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509962402895,462.686,397.074,1,,1,-6.091994013488693,12.273204160647168
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509974406895,472.459,413.116,1,,1,-5.3328461807129655,11.077532289987618
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509978383895,483.796,407.367,1,,1,-4.478770192356764,11.511933033892683
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509982391895,515.527,410.968,1,,1,-2.0711712206938526,11.249964374132041
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509990348895,503.513,427.648,1,,1,-2.9727508172681834,9.999064352732601
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509995073895,491.127,428.422,1,,1,-3.9082097555054256,9.938347678877866
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316509998359895,473.814,422.879,1,,1,-5.221208890581683,10.347708045653059
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510002378895,472.121,427.676,1,,1,-5.345059893375829,9.988311310517709
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510010517895,470.336,453.01,1,,1,-5.459515128207289,8.09343594624798
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510014450895,492.527,492.614,1,,1,-3.772274884402328,5.1369061042656465
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510018366895,505.449,492.907,1,,1,-2.803288954194485,5.116323536609194
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510022391895,561.169,533.235,1,,1,1.3704338750327394,2.100850548383998
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510030363895,618.417,521.126,1,,1,5.652796234652627,3.0021292841220286
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510034383895,579.487,499.41,1,,1,2.7447910470878782,4.6292909796325805
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510038387895,546.643,485.411,1,,1,0.2847301265939093,5.67854795757154
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510042385895,535.52,471.443,1,,1,-0.5504217155416656,6.723934657827481
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510050390895,487.216,436.757,1,,1,-4.19814033245345,9.313641647223859
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510054420895,469.911,428.762,1,,1,-5.511075866548118,9.906301639199496
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510058517895,469.373,430.255,1,,1,-5.550405444625206,9.79444215932557
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510062386895,468.824,431.451,1,2,1,-5.590832109559451,9.7048295010544
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510070365895,467.42,427.301,1,2,1,-5.700659689404653,10.014588159206685
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510074425895,472.165,428.09,1,2,1,-5.341336711376398,9.957373512401084
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510078481895,471.815,429.004,1,2,1,-5.366988422644238,9.888875293358499
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510082409895,470.948,429.633,1,2,1,-5.432001322957395,9.84158414156653
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510090475895,468.075,437.232,1,2,1,-5.64232845488681,9.272290820682219
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510094482895,467.541,438.018,1,2,1,-5.681957408661945,9.213349767848173
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510098360895,466.816,438.355,1,2,1,-5.736391238530626,9.187936867860598
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510102376895,466.153,438.614,1,2,1,-5.786249087503953,9.168278917830996
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510110378895,466.417,439.185,1,2,1,-5.765812244453619,9.125715199596748
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510114433895,466.095,439.292,1,2,1,-5.790025795147416,9.117572510860347
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510118389895,465.706,437.571,1,2,1,-5.820874338282653,9.246091731561403
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510122418895,465.49,435.805,1,2,1,-5.838705214250457,9.378073024846788
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510130368895,465.053,436.788,1,2,1,-5.870795816902333,9.304403633291642
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510134382895,465.243,437.209,1,2,1,-5.856112090448677,9.27300669024923
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510138401895,464.956,438.612,1,2,1,-5.876563910381935,9.168014259387096
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510142379895,464.89,439.469,1,2,1,-5.880751669892787,9.103943823438215
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510151842895,464.496,448.499,1,,1,-5.902897929117367,8.428827545142317
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510154425895,464.253,450.824,1,,1,-5.9193268594875965,8.254984083298545
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510158377895,464.029,456.84,1,,1,-5.931534099011657,7.805268836000123
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510162361895,463.842,465.077,1,,1,-5.939640988723564,7.189621626971587
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510170355895,464.284,478.07,1,,1,-5.898068065614509,6.2189458488472305
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510174381895,464.084,483.474,1,,1,-5.909943000975926,5.815167749235524
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510178410895,464.25,487.876,1,,1,-5.895124912085105,5.486340381292142
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510182569895,464.083,493.232,1,,1,-5.9049058773310685,5.086171837717813
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510190374895,464.626,499.277,1,3,1,-5.861336392048459,4.6346712238862935
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510194363895,464.595,502.383,1,3,1,-5.862330379655733,4.402667098625698
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510198369895,464.443,506.424,1,3,1,-5.872088843339331,4.10083294409745
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510202379895,464.303,508.688,1,3,1,-5.881673779540864,3.9317316587631366
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510210341895,463.985,511.475,1,3,1,-5.904432401581473,3.7234950367544015
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510214595895,463.28,510.825,1,3,1,-5.957488734289344,3.771930302448771
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510218367895,462.879,513.71,1,3,,-5.986491642090266,3.556466195733272
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510222398895,462.625,515.606,1,3,,-6.0047986606123755,3.4147850039385887
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510230359895,462.315,523.256,1,3,,-6.025606315570296,2.8434967875414405
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510234644895,461.968,527.221,1,3,,-6.050540130502742,2.547398729004657
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510238371895,461.829,529.635,1,3,,-6.060298233976983,2.367158871930048
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510242420895,461.386,532.087,1,3,,-6.092905280485015,2.1840544105178097
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510250953895,460.418,536.821,1,3,,-6.164261052127054,1.830515590593091
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510254364895,459.795,539.276,1,3,,-6.210425025395021,1.6472542630553382
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510258383895,459.356,540.773,1,3,,-6.242978226724556,1.5354204421744013
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510262358895,458.659,542.744,1,3,,-6.294793014956125,1.3883226217244566
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510270314895,457.139,545.369,1,3,,-6.408151858438744,1.1922670163824742
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510274407895,457.159,548.145,1,3,,-6.406247623471402,0.9851341479144159
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510278553895,457.31,551.471,1,3,,-6.39457907873837,0.7368602177993401
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510282502895,457.394,552.346,1,3,,-6.38827705042724,0.6715700800043298
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510290366895,457.447,554.282,1,3,,-6.384110324439302,0.5270507207553378
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510294362895,457.869,556.983,1,3,,-6.352427838178868,0.3254965291008377
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510298380895,458.082,557.843,1,3,,-6.33640296216827,0.2613260941645686
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510302374895,458.275,557.753,1,3,,-6.32199098225375,0.2679930973560398
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510310367895,459.446,558.336,1,3,,-6.23441560529707,0.22453712710871782
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510314423895,459.577,558.779,1,3,,-6.224577399572691,0.19140388986743465
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510318392895,459.588,557.879,1,3,,-6.223844613354313,0.2586378499983293
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510322370895,459.998,559.481,1,3,,-6.193088110864639,0.13901940053042428
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510330358895,459.525,560.694,1,3,,-6.228449278070126,0.04853400036042211
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510334401895,459.582,561.373,1,3,,-6.224104484809038,-0.0021588900822057926
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510338621895,459.553,557.92,1,3,,-6.22645344109762,0.25555865533921085
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510342386895,459.547,554.678,1,3,,-6.227045739258578,0.49752667097187214
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510350393895,461.06,549.33,1,3,,-6.114406737289769,0.8967617297881815
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510354396895,462.14,548.848,1,3,,-6.033666510289261,0.9327274283096123
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510358538895,462.641,547.912,1,3,,-5.996330582257213,1.0025982075898368
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510362505895,463.763,547.233,1,3,,-5.91248898164013,1.053340855261636
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510370367895,464.722,545.544,1,3,,-5.84095485326912,1.1795076453582973
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510374423895,464.582,544.469,1,3,,-5.8515196767050615,1.2597488478109524
f8282382-0a30-42a2-b906-b0f70187e7a2,21fe85a2-7f47-4462-89aa-d40746773e0f,1650316510378358895,464.463,545.722,1,3,,-5.8602756559368965,1.1661570770494702
