time(100ns);time_stamp(ms);time(UnityVideoPlayer);frame;eye_valid_L;eye_valid_R;openness_L;openness_R;pupil_diameter_L(mm);pupil_diameter_R(mm);pos_sensor_L.x;pos_sensor_L.y;pos_sensor_R.x;pos_sensor_R.y;gaze_origin_L.x(mm);gaze_origin_L.y(mm);gaze_origin_L.z(mm);gaze_origin_R.x(mm);gaze_origin_R.y(mm);gaze_origin_R.z(mm);gaze_direct_L.x;gaze_direct_L.y;gaze_direct_L.z;gaze_direct_R.x;gaze_direct_R.y;gaze_direct_R.z;gaze_sensitive;frown_L;frown_R;squeeze_L;squeeze_R;wide_L;wide_R;distance_valid_C;distance_C(mm);track_imp_cnt;helmet_pos_x;helmet_pos_y;helmet_pos_z;helmet_rot_x;helmet_rot_y;helmet_rot_z
638415374736669359;-1523730190;0.10;416241;31;8;0.6334094;0.2253977;7.347885;-1;0.6826279;0.9129993;-1;-1;28.59351;-7.638412;-34.76682;-30.08659;-9.585403;-31.96979;-0.2964172;0.1552582;0.9423523;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374736739172;-1523730182;0.10;416242;31;8;0.669889;0.2297305;6.353439;-1;0.6840352;0.864388;-1;-1;28.91122;-7.057373;-35.1041;-30.08659;-9.585403;-31.96979;-0.3008118;0.4050293;0.8633881;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374736838926;-1523730174;0.13;416243;31;8;0.669889;0.2297305;5.856155;-1;0.6788725;0.8897999;-1;-1;28.90541;-7.154785;-34.84869;-30.08659;-9.585403;-31.96979;-0.2654724;0.2665558;0.9265289;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374736928665;-1523730165;0.13;416244;31;8;0.678982;0.2463596;6.652939;-1;0.6975991;0.9164394;-1;-1;28.90691;-7.175797;-34.74193;-30.08659;-9.585403;-31.96979;-0.3429565;0.179184;0.9220886;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374736988506;-1523730157;0.13;416245;31;8;0.678982;0.2463596;6.428024;-1;0.6984985;0.9176185;-1;-1;28.86455;-7.102905;-34.71477;-30.08659;-9.585403;-31.96979;-0.3392029;0.1471405;0.9291229;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374737088242;-1523730149;0.13;416246;31;8;0.7107434;0.2717381;6.620438;-1;0.7062864;0.8725421;-1;-1;28.87268;-6.895309;-35.11313;-30.08659;-9.585403;-31.96979;-0.4015808;0.348175;0.8470459;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374737168026;-1523730140;0.17;416247;31;8;0.7107434;0.2717381;5.691849;-1;0.6952136;0.906787;-1;-1;28.9021;-7.040955;-34.74741;-30.08659;-9.585403;-31.96979;-0.341629;0.1568146;0.926651;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374737237840;-1523730132;0.17;416248;8;31;0.6800129;0.3082155;-1;5.906479;-1;-1;0.5210516;0.9237213;28.9021;-7.040955;-34.74741;-30.14084;-7.266586;-36.69179;0;0;0;-0.09741211;0.2589264;0.960968;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374737327602;-1523730124;0.17;416249;31;8;0.6800129;0.3082155;7.480911;-1;0.7103702;0.9208413;-1;-1;28.59279;-7.346252;-34.77805;-30.14084;-7.266586;-36.69179;-0.4568024;0.06144714;0.8874359;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374737407392;-1523730115;0.17;416250;8;8;0.7162699;0.367225;-1;-1;-1;-1;-1;-1;28.59279;-7.346252;-34.77805;-30.14084;-7.266586;-36.69179;0;0;0;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374737497155;-1523730107;0.20;416251;31;8;0.7162699;0.367225;7.236801;-1;0.6653378;0.9087285;-1;-1;28.63609;-7.246445;-34.55225;-30.14084;-7.266586;-36.69179;-0.2060547;0.05885315;0.9767609;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374737585166;-1523730099;0.20;416252;31;8;0.7067474;0.333644;6.099426;-1;0.6783156;0.8978626;-1;-1;28.84787;-6.990936;-34.7094;-30.14084;-7.266586;-36.69179;-0.2469025;0.1862793;0.9509583;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374737684904;-1523730090;0.20;416253;31;31;0.7067474;0.333644;6.474411;5.561172;0.6899851;0.8867068;0.5184371;0.9336496;28.85123;-6.932449;-34.85919;-30.15279;-7.352448;-36.57214;-0.3120117;0.2560272;0.914917;-0.08229065;0.2127075;0.9736328;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374737764709;-1523730082;0.23;416254;8;8;0.6790949;0.3583688;-1;-1;-1;-1;-1;-1;28.85123;-6.932449;-34.85919;-30.15279;-7.352448;-36.57214;0;0;0;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374737834509;-1523730074;0.23;416255;8;8;0.6790949;0.3583688;-1;-1;-1;-1;-1;-1;28.85123;-6.932449;-34.85919;-30.15279;-7.352448;-36.57214;0;0;0;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374737924264;-1523730065;0.23;416256;31;8;0.6884853;0.3608121;7.342941;-1;0.7064963;0.8860195;-1;-1;28.59883;-7.244522;-35.02245;-30.15279;-7.352448;-36.57214;-0.4358673;0.2494202;0.8647461;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374738004333;-1523730057;0.23;416257;31;8;0.6884853;0.3608121;6.29892;-1;0.6874897;0.8949021;-1;-1;28.72664;-7.102951;-34.90004;-30.15279;-7.352448;-36.57214;-0.2661285;0.2539673;0.9298706;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374738083837;-1523730049;0.23;416258;31;8;0.7128687;0.3722182;6.117447;-1;0.6735902;0.9038143;-1;-1;28.90225;-7.061966;-34.64676;-30.15279;-7.352448;-36.57214;-0.2308502;0.1683502;0.9582977;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374738163625;-1523730040;0.27;416259;31;8;0.7128687;0.3722182;5.846664;-1;0.6820012;0.8881177;-1;-1;28.8568;-6.994446;-34.82294;-30.15279;-7.352448;-36.57214;-0.2732849;0.236145;0.9324799;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374738253379;-1523730032;0.27;416260;31;8;0.6549572;0.3626268;6.639404;-1;0.6898856;0.8614328;-1;-1;28.88904;-6.893417;-35.11305;-30.15279;-7.352448;-36.57214;-0.3277588;0.3932037;0.859024;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374738343139;-1523730024;0.27;416261;31;8;0.6549572;0.3626268;5.528412;-1;0.7028676;0.9165633;-1;-1;28.90315;-7.065979;-34.72806;-30.15279;-7.352448;-36.57214;-0.3738098;0.118103;0.9199371;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374738422931;-1523730015;0.30;416262;31;8;0.6737468;0.3556741;5.99382;-1;0.682865;0.9027339;-1;-1;28.9072;-7.061142;-34.71225;-30.15279;-7.352448;-36.57214;-0.2813568;0.1790466;0.9427338;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374738502721;-1523730007;0.30;416263;25;8;0.6737468;0.3556741;-1;-1;0.7137674;0.8523688;-1;-1;28.95876;-6.785736;-35.36855;-30.15279;-7.352448;-36.57214;0;0;0;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374738582950;-1523729999;0.30;416264;31;8;0.6879327;0.3618912;6.229385;-1;0.6734051;0.8823433;-1;-1;28.88808;-6.972275;-34.81348;-30.15279;-7.352448;-36.57214;-0.2363434;0.2662964;0.9344482;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374738662737;-1523729990;0.30;416265;31;8;0.6879327;0.3618912;6.101974;-1;0.6826651;0.905423;-1;-1;28.89323;-7.041687;-34.68005;-30.15279;-7.352448;-36.57214;-0.2755737;0.1630402;0.9473419;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374738742517;-1523729982;0.30;416266;31;8;0.6784646;0.4006323;6.115463;-1;0.6824254;0.8854274;-1;-1;28.87971;-6.940552;-34.82216;-30.15279;-7.352448;-36.57214;-0.2814941;0.2452698;0.9276733;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374738832290;-1523729974;0.33;416267;31;8;0.6784646;0.4006323;6.147919;-1;0.6949147;0.9023602;-1;-1;28.89186;-6.982117;-34.75764;-30.15279;-7.352448;-36.57214;-0.3391571;0.1787109;0.923584;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374738912077;-1523729966;0.33;416268;31;8;0.678922;0.3976955;6.189545;-1;0.6771988;0.9029495;-1;-1;28.87633;-7.006271;-34.6555;-30.15279;-7.352448;-36.57214;-0.2445679;0.1642456;0.9556122;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374739001824;-1523729957;0.33;416269;31;8;0.678922;0.3976955;6.471939;-1;0.6783142;0.8958249;-1;-1;28.87978;-6.974564;-34.7104;-30.15279;-7.352448;-36.57214;-0.2537537;0.2050934;0.9452667;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374739101574;-1523729949;0.37;416270;31;8;0.7191181;0.3704274;6.313965;-1;0.6573353;0.9036875;-1;-1;28.86188;-7.020309;-34.56007;-30.15279;-7.352448;-36.57214;-0.1327209;0.1531219;0.979248;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374739181347;-1523729941;0.37;416271;31;8;0.7191181;0.3704274;6.307739;-1;0.6624669;0.8982428;-1;-1;28.86531;-7.008469;-34.5889;-30.15279;-7.352448;-36.57214;-0.1649475;0.1793518;0.9698486;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374739251158;-1523729932;0.37;416272;31;8;0.7206194;0.4531608;6.40065;-1;0.6694565;0.8949751;-1;-1;28.87907;-6.978287;-34.67155;-30.15279;-7.352448;-36.57214;-0.2071838;0.2003021;0.9575653;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374739331257;-1523729924;0.37;416273;31;8;0.7206194;0.4531608;6.500015;-1;0.6929308;0.8839804;-1;-1;28.89261;-6.881439;-34.8763;-30.15279;-7.352448;-36.57214;-0.337677;0.2608337;0.9043884;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374739420705;-1523729916;0.37;416274;31;31;0.712774;0.4216555;6.388657;6.113495;0.6614058;0.8983847;0.5168278;0.920884;28.89149;-6.997711;-34.61165;-30.06396;-7.153549;-36.6571;-0.1645203;0.180603;0.969696;-0.09024048;0.25;0.9640198;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374739520439;-1523729907;0.40;416275;31;8;0.712774;0.4216555;6.406204;-1;0.6713513;0.8898714;-1;-1;28.90692;-6.935928;-34.71683;-30.06396;-7.153549;-36.6571;-0.2262726;0.2190094;0.9491119;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374739590253;-1523729899;0.40;416276;31;8;0.7170087;0.4255529;6.445648;-1;0.6657677;0.898087;-1;-1;28.92339;-7.005478;-34.63934;-30.06396;-7.153549;-36.6571;-0.1955261;0.1896515;0.9621735;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374739670037;-1523729891;0.40;416277;31;8;0.7170087;0.4255529;5.981415;-1;0.660899;0.896358;-1;-1;28.87885;-7.030121;-34.65779;-30.06396;-7.153549;-36.6571;-0.1607666;0.1864624;0.9692078;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374739750111;-1523729882;0.40;416278;31;8;0.7155161;0.3961706;6.206696;-1;0.6633229;0.8983138;-1;-1;28.94408;-7.036819;-34.64037;-30.06396;-7.153549;-36.6571;-0.187561;0.1861572;0.964447;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374739839593;-1523729874;0.43;416279;31;8;0.7155161;0.3961706;6.893265;-1;0.7159358;0.8842231;-1;-1;29.0201;-6.930588;-35.0602;-30.06396;-7.153549;-36.6571;-0.4710236;0.3121185;0.8250427;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374739909404;-1523729866;0.43;416280;25;8;0.6895616;0.3793439;-1;-1;0.7219608;0.857383;-1;-1;29.02917;-6.813171;-35.38147;-30.06396;-7.153549;-36.6571;0;0;0;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374739989184;-1523729857;0.43;416281;31;8;0.6895616;0.3793439;6.091019;-1;0.6678718;0.8934203;-1;-1;28.97292;-7.073883;-34.72348;-30.06396;-7.153549;-36.6571;-0.2209473;0.2225189;0.9495544;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374740078952;-1523729849;0.43;416282;31;8;0.6722757;0.3304224;6.032639;-1;0.6741554;0.8947317;-1;-1;28.97495;-7.088882;-34.75276;-30.06396;-7.153549;-36.6571;-0.2543182;0.223175;0.9410095;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374740168710;-1523729841;0.47;416283;31;8;0.6722757;0.3304224;5.992981;-1;0.6728621;0.8771889;-1;-1;28.97771;-7.050613;-34.8997;-30.06396;-7.153549;-36.6571;-0.2550049;0.3088379;0.916275;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374740248490;-1523729832;0.47;416284;31;8;0.6751017;0.3024724;6.721649;-1;0.6685798;0.8686019;-1;-1;28.98062;-7.034027;-34.9594;-30.06396;-7.153549;-36.6571;-0.2333984;0.3726959;0.8981018;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374740328277;-1523729824;0.47;416285;31;8;0.6751017;0.3024724;6.619537;-1;0.6782992;0.8597252;-1;-1;28.98541;-7.006714;-35.02499;-30.06396;-7.153549;-36.6571;-0.2892914;0.4149628;0.8626099;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374740408067;-1523729816;0.47;416286;31;8;0.6721346;0.3179948;6.15184;-1;0.6739087;0.8686019;-1;-1;28.98898;-7.015198;-34.97537;-30.06396;-7.153549;-36.6571;-0.265564;0.3541718;0.8966675;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374740478135;-1523729807;0.50;416287;31;8;0.6721346;0.3179948;5.958603;-1;0.6669451;0.887449;-1;-1;28.99127;-7.081207;-34.77042;-30.06396;-7.153549;-36.6571;-0.2228088;0.2517395;0.9417877;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374740580561;-1523729799;0.50;416288;31;8;0.69258;0.3130178;6.02681;-1;0.6699283;0.8893721;-1;-1;29.00262;-7.032104;-34.74818;-30.06396;-7.153549;-36.6571;-0.2409363;0.232666;0.9422302;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374740660349;-1523729791;0.50;416289;31;8;0.69258;0.3130178;6.478058;-1;0.6576942;0.8979623;-1;-1;29.00037;-7.044891;-34.61086;-30.06396;-7.153549;-36.6571;-0.168869;0.1951294;0.9661255;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
