time(100ns);time_stamp(ms);time(UnityVideoPlayer);frame;eye_valid_L;eye_valid_R;openness_L;openness_R;pupil_diameter_L(mm);pupil_diameter_R(mm);pos_sensor_L.x;pos_sensor_L.y;pos_sensor_R.x;pos_sensor_R.y;gaze_origin_L.x(mm);gaze_origin_L.y(mm);gaze_origin_L.z(mm);gaze_origin_R.x(mm);gaze_origin_R.y(mm);gaze_origin_R.z(mm);gaze_direct_L.x;gaze_direct_L.y;gaze_direct_L.z;gaze_direct_R.x;gaze_direct_R.y;gaze_direct_R.z;gaze_sensitive;frown_L;frown_R;squeeze_L;squeeze_R;wide_L;wide_R;distance_valid_C;distance_C(mm);track_imp_cnt;helmet_pos_x;helmet_pos_y;helmet_pos_z;helmet_rot_x;helmet_rot_y;helmet_rot_z
638355562398180076;668452814;0.17;99172;31;31;1;1;4.134659;4.292969;0.4535322;0.4939727;0.4448735;0.4958165;36.51855;1.110794;-22.35864;-30.0535;-0.524292;-18.01862;-0.06483459;-0.07174683;0.9953003;-0.08468628;-0.04859924;0.9952087;0.007;0;0;0;0;0.4421158;0.4421158;False;0;0;1.3036;1.2413;0.2671;2.0366;354.2944;355.0728
638355562398259864;668452822;0.20;99173;31;31;1;1;4.069824;4.161316;0.449767;0.4980006;0.4419279;0.4980263;36.58237;0.9908447;-22.23784;-30.06366;-0.3894958;-18.71103;-0.0537262;-0.07987976;0.9953461;-0.06819153;-0.05270386;0.9962769;0.007;0;0;0;0;0.4506477;0.4506477;False;0;0;1.3036;1.2413;0.2671;2.0400;354.2689;355.0703
638355562398349625;668452830;0.20;99174;31;31;1;1;4.102646;4.314896;0.4424959;0.5044259;0.4337493;0.5064618;36.74654;0.9115753;-22.44656;-30.00797;-0.1729431;-19.64229;-0.04212952;-0.09280396;0.9947815;-0.0332489;-0.09339905;0.9950714;0.007;0;0;0;0;0.4552265;0.4552265;False;0;0;1.3037;1.2413;0.2671;2.0534;354.2672;355.0699
638355562398429412;668452839;0.20;99175;31;31;1;1;4.117249;4.263412;0.4338124;0.5083458;0.4241373;0.5100446;36.89592;0.8406372;-22.44839;-29.83337;-0.3682556;-19.16974;-0.01846313;-0.1029968;0.9945068;-0.008361816;-0.1025543;0.9946899;0.007;0;0;0;0;0.4524196;0.4524196;False;0;0;1.3037;1.2413;0.2671;2.0534;354.2672;355.0699
638355562398519163;668452847;0.20;99176;31;31;1;1;4.056808;4.235123;0.4241221;0.5126664;0.4173791;0.5129853;37.07115;0.8688049;-22.89827;-29.63623;-0.3804016;-19.29198;0.005783081;-0.1116028;0.9937286;-0.005737305;-0.1111908;0.9937744;0.007;0;0;0;0;0.4509133;0.4509133;False;0;0;1.3037;1.2413;0.2672;2.0651;354.2456;355.0773
638355562398598942;668452855;0.23;99177;31;31;1;1;4.115265;4.224152;0.4190035;0.5148361;0.411801;0.5161883;37.18631;0.7967224;-22.81117;-29.59647;-0.2984772;-19.64937;0.01416016;-0.1151276;0.9932404;0.0176239;-0.1262512;0.9918365;0.007;0;0;0;0;0.4363245;0.4363245;False;0;0;1.3038;1.2413;0.2672;2.0781;354.2251;355.0766
638355562398678746;668452864;0.23;99178;31;31;1;1;4.132614;4.280579;0.4169303;0.5154267;0.4091702;0.5159954;37.22957;0.8008575;-22.86182;-29.52304;-0.377533;-19.36555;0.01805115;-0.1167145;0.9929962;0.02085876;-0.1248627;0.9919434;0.007;0;0;0;0;0.428495;0.428495;False;0;0;1.3038;1.2413;0.2673;2.0818;354.1828;355.0823
638355562398768500;668452872;0.23;99179;31;31;1;1;4.141708;4.280304;0.416308;0.5150031;0.4094094;0.5158237;37.23485;0.7993164;-22.86075;-29.52657;-0.3772736;-19.36501;0.02078247;-0.1139221;0.9932709;0.02017212;-0.1240387;0.9920654;0.007;0;0;0;0;0.4280632;0.4280632;False;0;0;1.3038;1.2413;0.2673;2.0818;354.1828;355.0823
638355562398848280;668452880;0.23;99180;31;31;1;1;4.102081;4.27919;0.4164076;0.5151681;0.4096486;0.5159954;37.23326;0.7994995;-22.86455;-29.53011;-0.377533;-19.36446;0.02076721;-0.1149597;0.9931488;0.01942444;-0.124939;0.9919586;0.007;0;0;0;0;0.4270398;0.4270398;False;0;0;1.3038;1.2413;0.2672;2.0769;354.1533;355.0726
638355562398928068;668452889;0.27;99181;31;31;1;1;4.062958;4.274902;0.416308;0.5150698;0.4097966;0.5165578;37.23169;0.7996826;-22.86835;-29.53302;-0.3847351;-19.3425;0.0219574;-0.1144409;0.9931793;0.01914978;-0.1278839;0.9915924;0.007;0;0;0;0;0.4209702;0.4209702;False;0;0;1.3038;1.2412;0.2673;2.0826;354.1104;355.0840
638355562399017828;668452897;0.27;99182;31;31;1;1;4.038239;4.270508;0.4162675;0.5150365;0.4099445;0.5171201;37.23055;0.8018951;-22.87358;-29.53592;-0.3919525;-19.32054;0.02259827;-0.1144867;0.9931641;0.01887512;-0.1308594;0.9912109;0.007;0;0;0;0;0.4177127;0.4177127;False;0;0;1.3038;1.2413;0.2673;2.1002;354.0750;355.0913
638355562399097615;668452905;0.27;99183;31;31;1;1;4.013657;4.239273;0.416308;0.5150698;0.4102401;0.5167984;37.2294;0.8041077;-22.87881;-29.5378;-0.3966675;-19.30875;0.0227356;-0.114975;0.993103;0.01739502;-0.128952;0.9914856;0.007;0;0;0;0;0.4297669;0.4297669;False;0;0;1.3038;1.2413;0.2673;2.1002;354.0750;355.0913
638355562399177400;668452914;0.27;99184;31;31;1;1;4.013702;4.206467;0.4162675;0.5150365;0.4105357;0.5171201;37.22887;0.8018951;-22.87778;-29.53966;-0.4013672;-19.29697;0.02310181;-0.1144562;0.9931488;0.0158844;-0.1306152;0.9913025;0.007;0;0;0;0;0.436236;0.436236;False;0;0;1.3036;1.2412;0.2674;2.1067;354.0500;355.0929
638355562399267161;668452922;0.30;99185;31;31;1;1;4.013733;4.1931;0.416308;0.5150698;0.410582;0.5167984;37.22833;0.8015442;-22.87881;-29.54156;-0.4051666;-19.28564;0.02294922;-0.1145172;0.9931488;0.01594543;-0.1287384;0.9915466;0.007;0;0;0;0;0.4414214;0.4414214;False;0;0;1.3036;1.2412;0.2674;2.1265;354.0005;355.1070
638355562399346949;668452930;0.30;99186;31;31;1;1;4.000931;4.17952;0.4164076;0.5150966;0.4106283;0.5164767;37.22792;0.8011017;-22.87793;-29.54346;-0.4089661;-19.27432;0.02252197;-0.1147156;0.9931335;0.01599121;-0.1268768;0.9917755;0.007;0;0;0;0;0.4442042;0.4442042;False;0;0;1.3035;1.2412;0.2674;2.1414;353.9612;355.1230
638355562399446681;668452939;0.30;99187;31;31;1;1;3.988281;4.170151;0.4165072;0.5151234;0.4106311;0.516509;37.22749;0.8015442;-22.87881;-29.54501;-0.4095612;-19.27213;0.02207947;-0.1149902;0.9931183;0.01622009;-0.1271057;0.991745;0.007;0;0;0;0;0.440041;0.440041;False;0;0;1.3035;1.2412;0.2674;2.1414;353.9612;355.1230
638355562399516492;668452947;0.30;99188;31;31;1;1;3.9711;4.160645;0.4165934;0.5151414;0.4106338;0.5165414;37.22745;0.8028259;-22.87946;-29.54657;-0.4101715;-19.26991;0.021698;-0.1153107;0.9930878;0.01643372;-0.1273193;0.9917145;0.007;0;0;0;0;0.4378068;0.4378068;False;0;0;1.3035;1.2412;0.2675;2.1595;353.9247;355.1339
638355562399596281;668452955;0.33;99189;31;31;1;1;3.954025;4.14711;0.4166797;0.5151594;0.4108002;0.516509;37.2274;0.8041077;-22.87933;-29.54858;-0.4095612;-19.27213;0.02130127;-0.1158295;0.9930267;0.01576233;-0.127182;0.991745;0.007;0;0;0;0;0.4344783;0.4344783;False;0;0;1.3035;1.2412;0.2675;2.1604;353.8941;355.1395
638355562399686041;668452964;0.33;99190;31;31;1;1;3.945969;4.133194;0.4166836;0.5152426;0.4109667;0.5164767;37.22629;0.8046417;-22.87907;-29.55058;-0.4089661;-19.27432;0.02156067;-0.1164703;0.9929504;0.01507568;-0.1270599;0.9917755;0.007;0;0;0;0;0.4326921;0.4326921;False;0;0;1.3035;1.2412;0.2676;2.1767;353.8499;355.1374
638355562399765825;668452972;0.33;99191;31;31;1;1;3.938156;4.048874;0.4166875;0.5153258;0.4111218;0.5163177;37.22517;0.8051758;-22.87881;-29.55209;-0.4051666;-19.28564;0.02180481;-0.1171417;0.9928741;0.01393127;-0.1266022;0.9918518;0.007;0;0;0;0;0.4371115;0.4371115;False;0;0;1.3035;1.2412;0.2676;2.1767;353.8499;355.1374
638355562399845613;668452980;0.33;99192;31;31;1;1;3.923401;3.966019;0.4167541;0.5153295;0.4112768;0.5161586;37.22507;0.805191;-22.87801;-29.55359;-0.4089661;-19.27432;0.02153015;-0.1172943;0.9928589;0.01287842;-0.1259308;0.9919434;0.007;0;0;0;0;0.4394833;0.4394833;False;0;0;1.3035;1.2412;0.2677;2.1567;353.8178;355.1359
638355562399935373;668452989;0.37;99193;31;31;1;1;3.909393;3.920349;0.4168207;0.5153332;0.4115967;0.5161586;37.22498;0.8052216;-22.87721;-29.55478;-0.4101715;-19.26991;0.02124023;-0.1173859;0.9928436;0.01101685;-0.1260681;0.9919586;0.007;0;0;0;0;0.4639499;0.4639499;False;0;0;1.3034;1.2413;0.2677;2.1562;353.7975;355.1432
638355562400015160;668452997;0.37;99194;31;31;1;1;3.888275;3.91478;0.4168436;0.5156609;0.4121075;0.5164767;37.22475;0.8052216;-22.87721;-29.55579;-0.4172363;-19.25244;0.02128601;-0.1194763;0.9925995;0.008300781;-0.1274414;0.991806;0.007;0;0;0;0;0.4770805;0.4770805;False;0;0;1.3034;1.2413;0.2677;2.1491;353.7683;355.1501
638355562400094945;668453005;0.37;99195;31;31;1;1;3.88092;3.909805;0.4169088;0.5157244;0.412186;0.5161586;37.22308;0.8052216;-22.87721;-29.55707;-0.420929;-19.24205;0.02127075;-0.1199036;0.9925537;0.008102417;-0.1255493;0.9920502;0.007;0;0;0;0;0.4824051;0.4824051;False;0;0;1.3034;1.2413;0.2677;2.1491;353.7683;355.1501
638355562400184705;668453014;0.37;99196;31;31;1;1;3.878525;3.876602;0.4170422;0.5157533;0.412193;0.5161586;37.21973;0.8052216;-22.87704;-29.57025;-0.4227753;-19.23839;0.02111816;-0.1200714;0.9925385;0.01026917;-0.1255493;0.9920197;0.007;0;0;0;0;0.4844541;0.4844541;False;0;0;1.3034;1.2412;0.2677;2.1525;353.7403;355.1661
638355562400274467;668453022;0.40;99197;31;31;1;1;3.851608;3.843109;0.4175731;0.5158061;0.4122888;0.5157045;37.21558;0.8051758;-22.87672;-29.575;-0.4236908;-19.23515;0.01890564;-0.1204987;0.9925232;0.01040649;-0.1231232;0.9923248;0.007;0;0;0;0;0.4867132;0.4867132;False;0;0;1.3034;1.2412;0.2677;2.1548;353.7100;355.1691
638355562400344280;668453030;0.40;99198;31;31;1;1;3.817459;3.841507;0.4177557;0.5158337;0.4126603;0.5156446;37.21078;0.8015442;-22.85306;-29.57733;-0.4245148;-19.23116;0.01904297;-0.1213531;0.9924164;0.008712769;-0.1228638;0.9923706;0.007;0;0;0;0;0.4879256;0.4879256;False;0;0;1.3034;1.2412;0.2677;2.1548;353.7100;355.1691
638355562400434038;668453039;0.40;99199;31;31;1;1;3.806458;3.836838;0.4179676;0.5158417;0.4129397;0.5156193;37.2047;0.8015442;-22.8342;-29.58034;-0.4374084;-19.1732;0.01905823;-0.1224213;0.9922943;0.007843018;-0.123291;0.9923248;0.007;0;0;0;0;0.49018;0.49018;False;0;0;1.3035;1.2412;0.2677;2.1446;353.6932;355.1774
638355562400519165;668453047;0.40;99200;31;31;1;1;3.796097;3.81395;0.4180342;0.516;0.4130512;0.5156193;37.20274;0.8006439;-22.81839;-29.58229;-0.4402771;-19.16849;0.01914978;-0.1240234;0.9920807;0.007461548;-0.1231384;0.9923553;0.007;0;0;0;0;0.49139;0.49139;False;0;0;1.3034;1.2411;0.2677;2.1387;353.6563;355.1835
638355562400598954;668453055;0.43;99201;31;31;1;1;3.791779;3.790649;0.4186886;0.516;0.4131916;0.5156193;37.19727;0.7973022;-22.79588;-29.58481;-0.4497528;-19.14268;0.0163269;-0.1246033;0.9920654;0.007080078;-0.122818;0.9924011;0.007;0;0;0;0;0.4861903;0.4861903;False;0;0;1.3034;1.2411;0.2676;2.1477;353.6312;355.1756
638355562400678748;668453064;0.43;99202;31;31;1;1;3.629974;3.775879;0.4189311;0.5158417;0.4132363;0.5156193;37.19554;0.7929382;-22.79027;-29.58524;-0.4513245;-19.14262;0.01643372;-0.1239624;0.9921417;0.006820679;-0.1225891;0.9924316;0.007;0;0;0;0;0.4833997;0.4833997;False;0;0;1.3034;1.2411;0.2676;2.1477;353.6312;355.1756
638355562400768500;668453072;0.43;99203;31;31;1;1;3.604538;3.733093;0.4189951;0.5158337;0.4132366;0.5156193;37.19244;0.7895966;-22.77956;-29.58711;-0.4546204;-19.13696;0.01687622;-0.1239929;0.9921265;0.006942749;-0.1224365;0.9924469;0.007;0;0;0;0;0.4888128;0.4888128;False;0;0;1.3032;1.2411;0.2676;2.1417;353.6117;355.1861
638355562400848286;668453080;0.43;99204;31;31;1;1;3.589752;3.731934;0.4194298;0.5158337;0.413595;0.5156299;37.18832;0.7888031;-22.77823;-29.58711;-0.4552612;-19.13554;0.01515198;-0.1239929;0.992157;0.004882813;-0.1224365;0.9924622;0.007;0;0;0;0;0.4917178;0.4917178;False;0;0;1.3031;1.2411;0.2676;2.1639;353.5904;355.1786
638355562400928073;668453089;0.47;99205;31;31;1;1;3.57724;3.662674;0.41963;0.5158337;0.4137897;0.5156121;37.18478;0.7882538;-22.76379;-29.58711;-0.4575806;-19.12248;0.01475525;-0.1246338;0.9920807;0.003433228;-0.1228638;0.9924011;0.007;0;0;0;0;0.5048988;0.5048988;False;0;0;1.3033;1.2411;0.2675;2.1703;353.5418;355.1855
638355562401017834;668453097;0.47;99206;31;31;1;1;3.544144;3.633163;0.4198122;0.5158337;0.4138738;0.5156121;37.18277;0.7880554;-22.76003;-29.58711;-0.4575806;-19.11714;0.01429749;-0.1250153;0.9920502;0.002807617;-0.1231689;0.9923706;0.007;0;0;0;0;0.5119728;0.5119728;False;0;0;1.3033;1.2411;0.2675;2.1703;353.5418;355.1855
638355562401097617;668453105;0.47;99207;31;31;1;1;3.539902;3.628891;0.4201224;0.5158061;0.4140437;0.5156299;37.1797;0.7880554;-22.76003;-29.5891;-0.4575806;-19.11714;0.01304626;-0.1248627;0.9920807;0.002166748;-0.1233215;0.9923553;0.007;0;0;0;0;0.5004473;0.5004473;False;0;0;1.3033;1.2412;0.2676;2.1904;353.5229;355.1939
638355562401177404;668453114;0.47;99208;31;31;1;1;3.538223;3.612457;0.4202169;0.5157956;0.4141688;0.515789;37.1761;0.7880554;-22.76003;-29.59105;-0.4575806;-19.11714;0.01318359;-0.1248322;0.9920807;0.001708984;-0.1242218;0.9922485;0.007;0;0;0;0;0.4942618;0.4942618;False;0;0;1.3034;1.2411;0.2676;2.1903;353.4971;355.1633
638355562401267166;668453122;0.50;99209;31;31;1;1;3.520096;3.597565;0.4204254;0.5157738;0.4141858;0.515789;37.17224;0.7880554;-22.7588;-29.59555;-0.4575806;-19.11714;0.01281738;-0.1248016;0.9920959;0.002334595;-0.1243134;0.9922333;0.007;0;0;0;0;0.4958989;0.4958989;False;0;0;1.3034;1.2411;0.2676;2.2040;353.4822;355.1445
638355562401346952;668453130;0.50;99210;31;31;1;1;3.512924;3.591797;0.4209952;0.5154485;0.4142461;0.5158113;37.16785;0.7880554;-22.7588;-29.59837;-0.4575806;-19.11714;0.01029968;-0.1229401;0.9923553;0.002456665;-0.1244202;0.992218;0.007;0;0;0;0;0.4967774;0.4967774;False;0;0;1.3034;1.2411;0.2676;2.2040;353.4822;355.1445
638355562401426739;668453139;0.50;99211;31;31;1;1;3.477783;3.560974;0.4211158;0.51535;0.4142954;0.5158113;37.16354;0.7845154;-22.75845;-29.60011;-0.4575806;-19.11714;0.01066589;-0.1218872;0.9924774;0.002319336;-0.1245575;0.9922028;0.007;0;0;0;0;0.4990058;0.4990058;False;0;0;1.3034;1.2411;0.2676;2.2162;353.4690;355.1430
638355562401511774;668453147;0.50;99212;31;31;1;1;3.426285;3.556137;0.421414;0.51535;0.4144296;0.5158113;37.16104;0.7837982;-22.75845;-29.60358;-0.4575806;-19.11714;0.009750366;-0.121994;0.9924774;0.002151489;-0.1246185;0.9921875;0.007;0;0;0;0;0.5002017;0.5002017;False;0;0;1.3036;1.2410;0.2676;2.2338;353.4555;355.1629
638355562401601535;668453155;0.53;99213;31;31;1;1;3.413391;3.540451;0.4218022;0.5152116;0.4144924;0.5158119;37.1563;0.7845154;-22.7588;-29.60576;-0.4561615;-19.11714;0.00843811;-0.1214142;0.9925537;0.002090454;-0.1248779;0.992157;0.007;0;0;0;0;0.4838325;0.4838325;False;0;0;1.3036;1.2411;0.2676;2.2443;353.4484;355.1842
