time(100ns);time_stamp(ms);time(UnityVideoPlayer);frame;eye_valid_L;eye_valid_R;openness_L;openness_R;pupil_diameter_L(mm);pupil_diameter_R(mm);pos_sensor_L.x;pos_sensor_L.y;pos_sensor_R.x;pos_sensor_R.y;gaze_origin_L.x(mm);gaze_origin_L.y(mm);gaze_origin_L.z(mm);gaze_origin_R.x(mm);gaze_origin_R.y(mm);gaze_origin_R.z(mm);gaze_direct_L.x;gaze_direct_L.y;gaze_direct_L.z;gaze_direct_R.x;gaze_direct_R.y;gaze_direct_R.z;gaze_sensitive;frown_L;frown_R;squeeze_L;squeeze_R;wide_L;wide_R;distance_valid_C;distance_C(mm);track_imp_cnt;helmet_pos_x;helmet_pos_y;helmet_pos_z;helmet_rot_x;helmet_rot_y;helmet_rot_z
638417132426145317;92277645;0.37;138742;31;31;1;1;3.23526;3.053345;0.4611726;0.5758772;0.5117511;0.6546226;34.58688;3.035492;-39.039;-31.81288;0.9894867;-39.56725;0.02372742;0.02429199;0.9994202;0.05032349;0.02876282;0.9983063;0.007;0;0;0;0;0.09049141;0.09049141;False;0;0;0.1707;1.2087;0.8037;15.0180;0.0734;1.4198
638417132426225103;92277653;0.37;138743;31;31;1;1;3.272888;3.05864;0.4614845;0.575385;0.5111195;0.6534576;34.59152;3.037125;-39.10516;-31.8033;1.049393;-39.69374;0.020401;0.03167725;0.9992828;0.05189514;0.03091431;0.9981689;0.007;0;0;0;0;0.1007187;0.1007187;False;0;0;0.1707;1.2083;0.8047;15.0470;0.0684;1.4048
638417132426304890;92277662;0.37;138744;31;31;1;1;3.140045;2.988388;0.4608922;0.576314;0.5104731;0.6519869;34.59462;2.997971;-38.99614;-31.79086;1.070435;-39.73813;0.02430725;0.02645874;0.9993439;0.05244446;0.03691101;0.9979401;0.007;0;0;0;0;0.1031592;0.1031592;False;0;0;0.1707;1.2083;0.8047;15.0470;0.0684;1.4048
638417132426394648;92277670;0.37;138745;31;31;1;1;3.120712;2.88237;0.4599854;0.5762382;0.5099244;0.6531702;34.60376;2.999664;-39.03638;-31.77737;1.058151;-39.70972;0.02801514;0.02906799;0.999176;0.05198669;0.03025818;0.9981842;0.007;0;0;0;0;0.108443;0.108443;False;0;0;0.1706;1.2079;0.8053;15.0571;0.0713;1.4299
638417132426474434;92277678;0.40;138746;31;31;1;1;3.113602;2.924667;0.4598024;0.5769635;0.5092689;0.6524282;34.61029;3.007874;-39.1062;-31.76378;1.100708;-39.83722;0.02760315;0.02711487;0.9992371;0.05308533;0.03399658;0.9980011;0.007;0;0;0;0;0.1120714;0.1120714;False;0;0;0.1704;1.2075;0.8061;15.1027;0.0319;1.4799
638417132426564199;92277687;0.40;138747;31;31;1;1;2.997696;2.870926;0.4599846;0.57757;0.5095204;0.6526923;34.614;2.989319;-39.08412;-31.75517;1.118805;-39.89195;0.02629089;0.02505493;0.9993286;0.04951477;0.03189087;0.9982605;0.007;0;0;0;0;0.1140187;0.1140187;False;0;0;0.1701;1.2072;0.8067;15.1801;359.9593;1.5493
638417132426643989;92277695;0.40;138748;31;31;1;1;3.045395;2.907303;0.4598283;0.5776655;0.5087491;0.6524541;34.61748;2.973038;-39.0463;-31.744;1.126953;-39.91302;0.0262146;0.02607727;0.9993134;0.05174255;0.03311157;0.9981079;0.007;0;0;0;0;0.122357;0.122357;False;0;0;0.1701;1.2072;0.8067;15.1801;359.9593;1.5493
638417132426723768;92277703;0.40;138749;31;31;1;1;2.987885;2.899933;0.4555959;0.575235;0.5051793;0.6508571;34.67999;2.834412;-38.54361;-31.66881;1.280197;-40.26527;0.03956604;0.0398407;0.9984131;0.05583191;0.03260803;0.9978943;0.007;0;0;0;0;0.126832;0.126832;False;0;0;0.1699;1.2068;0.8071;15.2568;359.8845;1.5988
638417132426803555;92277712;0.43;138750;31;31;1;1;2.948639;2.89801;0.4487356;0.5704896;0.4985658;0.6470316;34.75623;2.980759;-38.85294;-31.55629;1.029694;-39.48999;0.06536865;0.05635071;0.9962616;0.06959534;0.05628967;0.9959717;0.007;0;0;0;0;0.103498;0.103498;False;0;0;0.1697;1.2064;0.8073;15.3348;359.7947;1.6418
638417132426893314;92277720;0.43;138751;31;31;1;1;3.00853;2.813385;0.444955;0.5666268;0.4937965;0.6432713;34.79733;2.880356;-38.388;-31.46127;1.23053;-39.95599;0.0803833;0.07444763;0.9939728;0.07553101;0.06443787;0.9950562;0.007;0;0;0;0;0.1064345;0.1064345;False;0;0;0.1695;1.2062;0.8074;15.3951;359.7118;1.7051
