time(100ns);time_stamp(ms);time(UnityVideoPlayer);frame;eye_valid_L;eye_valid_R;openness_L;openness_R;pupil_diameter_L(mm);pupil_diameter_R(mm);pos_sensor_L.x;pos_sensor_L.y;pos_sensor_R.x;pos_sensor_R.y;gaze_origin_L.x(mm);gaze_origin_L.y(mm);gaze_origin_L.z(mm);gaze_origin_R.x(mm);gaze_origin_R.y(mm);gaze_origin_R.z(mm);gaze_direct_L.x;gaze_direct_L.y;gaze_direct_L.z;gaze_direct_R.x;gaze_direct_R.y;gaze_direct_R.z;gaze_sensitive;frown_L;frown_R;squeeze_L;squeeze_R;wide_L;wide_R;distance_valid_C;distance_C(mm);track_imp_cnt;helmet_pos_x;helmet_pos_y;helmet_pos_z;helmet_rot_x;helmet_rot_y;helmet_rot_z
638342794031110754;-1512412746;3.07;88501;31;31;0.9808949;0.9835085;3.351532;3.395401;0.3421893;0.613455;0.3941188;0.6186407;39.04927;2.09996;-37.7139;-30.65433;1.478928;-36.07739;0.1556549;-0.09046936;0.9836426;0.1463623;-0.09321594;0.9848175;0.007;0;0;0;0;0;0;False;0;0;0.9559;1.1834;0.5431;4.1841;352.7642;2.2045
638342794031190540;-1512412737;3.10;88502;31;31;0.9808949;0.9835085;3.360748;3.395889;0.3421893;0.6134663;0.3941188;0.6186802;39.05002;2.098892;-37.7139;-30.65483;1.471695;-36.07222;0.1553802;-0.09017944;0.9837189;0.1465149;-0.09208679;0.9849091;0.007;0;0;0;0;0;0;False;0;0;0.9559;1.1834;0.5431;4.1869;352.7605;2.1983
638342794031280307;-1512412729;3.10;88503;31;31;1;1;3.351379;3.397644;0.342256;0.6135699;0.3941119;0.6189745;39.05058;2.096817;-37.70801;-30.65483;1.445862;-36.00467;0.1548615;-0.09092712;0.9837341;0.1469727;-0.09272766;0.9847717;0.007;0;0;0;0;0.01161673;0.01161673;False;0;0;0.9559;1.1834;0.5431;4.1869;352.7605;2.1983
638342794031360081;-1512412721;3.10;88504;31;31;1;1;3.351288;3.39119;0.342256;0.6136056;0.3941188;0.6189888;39.05086;2.095016;-37.69666;-30.65483;1.437302;-35.97643;0.1548615;-0.09155273;0.9836731;0.147049;-0.09288025;0.9847565;0.007;0;0;0;0;0.012587;0.012587;False;0;0;0.9560;1.1833;0.5431;4.1902;352.7563;2.1812
638342794031439876;-1512412712;3.10;88505;31;31;0.9808828;0.9919381;3.352188;3.391266;0.342256;0.6136056;0.3941119;0.6189888;39.05104;2.086548;-37.68657;-30.65514;1.436264;-35.97542;0.1549072;-0.09010315;0.9838104;0.147171;-0.09268188;0.9847565;0.007;0;0;0;0;0;0;False;0;0;0.9560;1.1833;0.5431;4.1977;352.7559;2.1762
638342794031529639;-1512412704;3.14;88506;31;31;0.9808828;0.9919381;3.361908;3.391724;0.342256;0.6136056;0.3941119;0.6189888;39.05174;2.082123;-37.67792;-30.65514;1.430466;-35.96796;0.1547089;-0.08958435;0.9838715;0.1472321;-0.09184265;0.9848175;0.007;0;0;0;0;0;0;False;0;0;0.9559;1.1833;0.5433;4.2080;352.7503;2.1762
638342794031609421;-1512412696;3.14;88507;31;31;0.9739885;0.9945576;3.365173;3.399094;0.342256;0.613756;0.3941119;0.6190021;39.05174;2.081619;-37.67509;-30.65514;1.427567;-35.95354;0.1546783;-0.09072876;0.9837799;0.1473694;-0.09220886;0.9847717;0.007;0;0;0;0;0;0;False;0;0;0.9559;1.1833;0.5433;4.2080;352.7503;2.1762
638342794031689210;-1512412687;3.14;88508;31;31;0.9739885;0.9945576;3.362167;3.391479;0.342256;0.6136056;0.3941188;0.6191828;39.05174;2.078705;-37.66768;-30.65514;1.427124;-35.94711;0.1547852;-0.08947754;0.9838715;0.1472931;-0.09376526;0.9846344;0.007;0;0;0;0;0;0;False;0;0;0.9559;1.1833;0.5433;4.2019;352.7528;2.1792
638342794031778968;-1512412679;3.14;88509;31;31;0.9795545;0.9965627;3.363342;3.392166;0.3422602;0.6136056;0.3941188;0.619406;39.05174;2.065918;-37.65805;-30.65532;1.416489;-35.92484;0.1548462;-0.08688354;0.9841003;0.1474609;-0.0942688;0.9845581;0.007;0;0;0;0;0;0;False;0;0;0.9559;1.1833;0.5432;4.2076;352.7466;2.1896
638342794031858745;-1512412671;3.17;88510;31;31;0.9795545;0.9965627;3.365311;3.403915;0.3422602;0.613756;0.3941308;0.619406;39.05171;2.065918;-37.65805;-30.65721;1.397171;-35.87718;0.1548004;-0.08792114;0.984024;0.1482086;-0.0929718;0.9845734;0.007;0;0;0;0;0;0;False;0;0;0.9558;1.1833;0.5432;4.2066;352.7361;2.1970
638342794031938541;-1512412662;3.17;88511;31;31;0.9789802;0.992847;3.368088;3.40419;0.3423478;0.613756;0.3941503;0.619406;39.05141;2.065918;-37.65805;-30.65746;1.395752;-35.87712;0.1542511;-0.08795166;0.9841003;0.1481476;-0.09263611;0.9846039;0.007;0;0;0;0;0;0;False;0;0;0.9558;1.1833;0.5432;4.2066;352.7361;2.1970
638342794032028303;-1512412654;3.17;88512;31;31;0.9789802;0.992847;3.367722;3.404297;0.3423478;0.6138809;0.3941503;0.619406;39.05141;2.065918;-37.65805;-30.6575;1.394653;-35.8735;0.1542206;-0.08877563;0.984024;0.1481781;-0.09263611;0.9846039;0.007;0;0;0;0;0;0;False;0;0;0.9558;1.1833;0.5431;4.1978;352.7299;2.1979
638342794032108089;-1512412646;3.17;88513;31;31;0.9743033;0.9899004;3.367249;3.404694;0.3424355;0.6139524;0.3941503;0.619406;39.05141;2.065918;-37.65805;-30.66176;1.390106;-35.8604;0.1535797;-0.08929443;0.9840851;0.1492767;-0.09242249;0.9844513;0.007;0;0;0;0;0;0;False;0;0;0.9558;1.1833;0.5432;4.1827;352.7155;2.1988
638342794032187866;-1512412637;3.20;88514;31;31;0.9743033;0.9899004;3.367081;3.408371;0.3424355;0.6140605;0.3941695;0.6194096;39.05141;2.065918;-37.65805;-30.66283;1.388412;-35.85341;0.1535645;-0.09007263;0.9840088;0.1494751;-0.09255981;0.9844208;0.007;0;0;0;0;0;0;False;0;0;0.9558;1.1833;0.5432;4.1846;352.7081;2.2004
638342794032277638;-1512412629;3.20;88515;31;31;1;1;3.366562;3.408356;0.3424172;0.6142117;0.3941695;0.6194096;39.05141;2.065918;-37.65805;-30.66347;1.388031;-35.85065;0.1536713;-0.09118652;0.983902;0.1496429;-0.09262085;0.984375;0.007;0;0;0;0;0.009847971;0.009847971;False;0;0;0.9558;1.1833;0.5432;4.1846;352.7081;2.2004
638342794032357422;-1512412621;3.20;88516;31;31;1;1;3.365799;3.405441;0.3422602;0.6145864;0.394236;0.6194096;39.05141;2.065918;-37.65805;-30.66359;1.384552;-35.84225;0.1547089;-0.09378052;0.98349;0.1492767;-0.09246826;0.9844513;0.007;0;0;0;0;0.008378001;0.008378001;False;0;0;0.9558;1.1833;0.5433;4.1786;352.6857;2.1873
638342794032437211;-1512412612;3.20;88517;31;31;1;1;3.362457;3.405869;0.3422602;0.6145864;0.394236;0.6194096;39.05132;2.071182;-37.69733;-30.66425;1.376511;-35.83386;0.1544495;-0.09216309;0.9836884;0.1494904;-0.09115601;0.9845428;0.007;0;0;0;0;0.005085682;0.005085682;False;0;0;0.9558;1.1833;0.5433;4.1786;352.6595;2.1881
638342794032526968;-1512412604;3.24;88518;31;31;1;1;3.364807;3.42038;0.3422602;0.6145944;0.3944228;0.6194096;39.05124;2.075134;-37.70493;-30.66458;1.376251;-35.82649;0.1543884;-0.09266663;0.9836426;0.1484985;-0.09159851;0.9846497;0.007;0;0;0;0;0.003318776;0.003318776;False;0;0;0.9558;1.1833;0.5431;4.1566;352.6528;2.1927
638342794032606755;-1512412596;3.24;88519;31;31;1;1;3.364319;3.420746;0.3422602;0.6147173;0.394472;0.6194096;39.0508;2.075531;-37.71648;-30.66464;1.372208;-35.8114;0.1544037;-0.09277344;0.9836273;0.1483002;-0.09172058;0.9846649;0.007;0;0;0;0;0.001818173;0.001818173;False;0;0;0.9558;1.1833;0.5431;4.1566;352.6528;2.1927
638342794032696516;-1512412587;3.24;88520;31;31;1;1;3.364151;3.426849;0.3422478;0.6147553;0.394472;0.6196001;39.05046;2.075653;-37.72223;-30.66469;1.356293;-35.79205;0.1545258;-0.09263611;0.9836273;0.1484528;-0.0905304;0.9847565;0.007;0;0;0;0;0.001012643;0.001012643;False;0;0;0.9558;1.1833;0.5431;4.1617;352.6412;2.1851
638342794032776303;-1512412579;3.24;88521;31;31;0.9815225;0.9874237;3.361252;3.427017;0.3422478;0.6147553;0.394472;0.6196001;39.04993;2.078156;-37.72545;-30.66476;1.353836;-35.79205;0.1546631;-0.0930481;0.9835663;0.1484833;-0.08995056;0.9848022;0.007;0;0;0;0;0;0;False;0;0;0.9558;1.1833;0.5429;4.1394;352.6374;2.1934
638342794032856091;-1512412571;3.27;88522;31;31;0.9815225;0.9874237;3.361237;3.417282;0.3422478;0.6147553;0.3944228;0.6194505;39.04991;2.079041;-37.72722;-30.66512;1.352722;-35.79205;0.1546478;-0.09318542;0.983551;0.148819;-0.08876038;0.9848633;0.007;0;0;0;0;0;0;False;0;0;0.9558;1.1833;0.5430;4.1297;352.6279;2.1811
638342794032945847;-1512412562;3.27;88523;31;31;0.9837229;0.9892545;3.361023;3.41745;0.3422478;0.6147553;0.394472;0.6194505;39.0495;2.079559;-37.73706;-30.66618;1.3517;-35.79184;0.1546783;-0.0925293;0.9836121;0.1487579;-0.08853149;0.9848938;0.007;0;0;0;0;0;0;False;0;0;0.9558;1.1833;0.5430;4.1297;352.6279;2.1811
638342794033025636;-1512412554;3.27;88524;31;31;0.9837229;0.9892545;3.360931;3.41745;0.3422478;0.6147553;0.394472;0.6194505;39.04889;2.082047;-37.75043;-30.66618;1.3517;-35.79184;0.1547394;-0.09217834;0.9836426;0.1487579;-0.08853149;0.9848938;0.007;0;0;0;0;0;0;False;0;0;0.9558;1.1833;0.5429;4.1247;352.6234;2.1833
638342794033105423;-1512412546;3.27;88525;31;31;1;1;3.363129;3.433792;0.3422951;0.6148627;0.3943942;0.6196001;39.04883;2.083435;-37.7627;-30.66621;1.3517;-35.79184;0.1542969;-0.09234619;0.9836884;0.1493835;-0.08935547;0.984726;0.007;0;0;0;0;0.02006917;0.02006917;False;0;0;0.9557;1.1833;0.5429;4.1316;352.6233;2.1801
638342794033195182;-1512412537;3.30;88526;31;31;1;1;3.365295;3.433075;0.3422951;0.6148627;0.3943886;0.6199971;39.04745;2.08606;-37.76746;-30.66757;1.3517;-35.79184;0.1546021;-0.09265137;0.9836121;0.149704;-0.0919342;0.984436;0.007;0;0;0;0;0.03029633;0.03029633;False;0;0;0.9557;1.1833;0.5429;4.1445;352.6238;2.1861
638342794033274969;-1512412529;3.30;88527;31;31;0.9821903;0.9970882;3.366333;3.429443;0.3423939;0.6149164;0.3943886;0.6201423;39.04489;2.086792;-37.7717;-30.67047;1.3517;-35.79184;0.1545258;-0.09286499;0.9836121;0.1503601;-0.09281921;0.9842529;0.007;0;0;0;0;0;0;False;0;0;0.9557;1.1833;0.5429;4.1445;352.6238;2.1861
638342794033354758;-1512412521;3.30;88528;31;31;0.9821903;0.9970882;3.369736;3.429459;0.3423939;0.6149164;0.3943886;0.6201423;39.04266;2.087219;-37.77374;-30.67108;1.3517;-35.79205;0.1550751;-0.0927887;0.9835205;0.1504974;-0.0927887;0.9842377;0.007;0;0;0;0;0;0;False;0;0;0.9558;1.1832;0.5427;4.1395;352.6249;2.2037
638342794033444520;-1512412512;3.30;88529;31;31;0.9894343;0.991941;3.391983;3.438385;0.3414161;0.6158997;0.3905128;0.6204885;39.07619;2.073761;-37.91602;-30.60155;1.349487;-35.88113;0.1516571;-0.0852356;0.9847412;0.1586609;-0.08784485;0.9834137;0.007;0;0;0;0;0;0;False;0;0;0.9558;1.1832;0.5427;4.1449;352.6231;2.2192
638342794033524302;-1512412504;3.34;88530;31;31;0.9894343;0.991941;3.430923;3.391617;0.3337261;0.6159589;0.3831383;0.6214327;39.1825;1.938263;-37.49977;-30.47523;1.389908;-35.94456;0.1808777;-0.08123779;0.9801331;0.1755829;-0.09840393;0.9795227;0.007;0;0;0;0;0;0;False;0;0;0.9557;1.1833;0.5429;4.1332;352.6087;2.2408
638342794033614055;-1512412496;3.34;88531;31;31;0.9499881;0.9773945;3.370102;3.451904;0.3272911;0.6141562;0.3759595;0.6213779;39.28824;1.813507;-37.06625;-30.36816;1.43399;-35.95686;0.2027435;-0.06878662;0.9768066;0.1968994;-0.1059418;0.9746704;0.007;0;0;0;0;0;0;False;0;0;0.9557;1.1833;0.5429;4.1332;352.6087;2.2408
638342794033693849;-1512412487;3.34;88532;31;31;0.9499881;0.9773945;3.394745;3.4729;0.324771;0.6128626;0.3710781;0.6202673;39.32755;1.909241;-37.34523;-30.30426;1.446884;-35.97737;0.2076721;-0.0627594;0.9761658;0.2133026;-0.09938049;0.9719086;0.007;0;0;0;0;0;0;False;0;0;0.9557;1.1832;0.5428;4.1291;352.5988;2.2482
638342794033773636;-1512412479;3.34;88533;31;31;0.9334151;0.9280205;3.420822;3.560333;0.3231446;0.6117385;0.3730428;0.6197269;39.33348;1.948959;-37.43619;-30.30226;1.450226;-35.97707;0.2166595;-0.05760193;0.9745331;0.200943;-0.0967865;0.9747925;0.007;0;0;0;0;0;0;False;0;0;0.9558;1.1832;0.5428;4.1461;352.5876;2.2375
638342794033863396;-1512412471;3.37;88534;31;31;0.9334151;0.9280205;3.405441;3.534576;0.3240475;0.6120426;0.3733322;0.6193959;39.33545;1.91684;-37.33206;-30.30511;1.450592;-35.97588;0.2108459;-0.05973816;0.9756775;0.1996002;-0.09512329;0.975235;0.007;0;0;0;0;0;0;False;0;0;0.9558;1.1831;0.5428;4.1488;352.5793;2.2348
638342794033943187;-1512412462;3.37;88535;31;31;0.9197788;0.9288088;3.412216;3.507339;0.323471;0.6122492;0.3730428;0.6197269;39.33531;1.923233;-37.34769;-30.30797;1.450958;-35.97467;0.2146606;-0.06150818;0.9747314;0.2019043;-0.09745789;0.9745331;0.007;0;0;0;0;0;0;False;0;0;0.9558;1.1831;0.5428;4.1488;352.5793;2.2348
638342794034022970;-1512412454;3.37;88536;31;31;0.9202926;0.9292695;3.420593;3.534515;0.3236336;0.6120426;0.3732102;0.6193959;39.33545;1.91861;-37.33206;-30.31013;1.454575;-35.9722;0.213623;-0.05999756;0.9750671;0.2015991;-0.09617615;0.9747162;0.007;0;0;0;0;0;0;False;0;0;0.9558;1.1831;0.5429;4.1333;352.5692;2.2368
638342794034102755;-1512412446;3.37;88537;31;31;0.9228429;0.9442965;3.41864;3.543015;0.3233752;0.6119608;0.3733237;0.6190648;39.33604;1.918762;-37.32201;-30.3123;1.458191;-35.97385;0.2153778;-0.06013489;0.9746704;0.2014771;-0.09477234;0.974884;0.007;0;0;0;0;0;0;False;0;0;0.9557;1.1831;0.5429;4.1184;352.5727;2.2433
638342794034192505;-1512412437;3.40;88538;31;31;0.9228429;0.9442965;3.421082;3.539673;0.3231167;0.6118791;0.3731833;0.6189362;39.33665;1.9189;-37.31712;-30.31331;1.459579;-35.97426;0.2170563;-0.05981445;0.9743195;0.2026062;-0.0941925;0.9747162;0.007;0;0;0;0;0;0;False;0;0;0.9556;1.1831;0.5429;4.1012;352.5423;2.2169
638342794034272302;-1512412429;3.40;88539;31;31;0.9300148;0.9372854;3.421158;3.536667;0.323097;0.6119608;0.3730428;0.6188862;39.33873;1.918762;-37.31454;-30.31432;1.459351;-35.97467;0.2166595;-0.06057739;0.97435;0.2037201;-0.09375;0.9745178;0.007;0;0;0;0;0;0;False;0;0;0.9556;1.1831;0.5429;4.1012;352.5423;2.2169
638342794034362065;-1512412421;3.40;88540;31;31;0.9300148;0.9372854;3.421158;3.522812;0.3230772;0.6120426;0.3731833;0.6188468;39.34079;1.9189;-37.31354;-30.31432;1.459946;-35.97588;0.2162476;-0.06134033;0.9743958;0.2026978;-0.09368896;0.9747314;0.007;0;0;0;0;0;0;False;0;0;0.9555;1.1832;0.5429;4.0864;352.5057;2.2091
638342794034441849;-1512412412;3.40;88541;31;31;0.9320104;0.937349;3.420624;3.522415;0.3229859;0.6120477;0.3730428;0.6188076;39.34358;1.919296;-37.31274;-30.31433;1.459351;-35.97707;0.2161713;-0.0615387;0.974411;0.203598;-0.09318542;0.9745941;0.007;0;0;0;0;0;0;False;0;0;0.9554;1.1832;0.5429;4.0705;352.4722;2.2017
638342794034521636;-1512412404;3.44;88542;31;31;0.9320104;0.937349;3.420914;3.516159;0.3228945;0.6120426;0.3728731;0.6186368;39.34636;1.919678;-37.31195;-30.31433;1.459946;-35.97737;0.2160797;-0.06167603;0.974411;0.2046509;-0.09220886;0.974472;0.007;0;0;0;0;0;0;False;0;0;0.9553;1.1832;0.5431;4.0487;352.4328;2.1788
638342794034611397;-1512412396;3.44;88543;31;31;0.9304847;0.9371189;3.428452;3.522919;0.3228042;0.6120477;0.3729196;0.6184661;39.34834;1.920181;-37.31197;-30.31435;1.460556;-35.97766;0.2161407;-0.06178284;0.9743958;0.2044373;-0.09114075;0.9746246;0.007;0;0;0;0;0;0;False;0;0;0.9553;1.1832;0.5431;4.0487;352.4328;2.1788
638342794034691185;-1512412387;3.44;88544;31;31;0.9304847;0.9371189;3.436478;3.530563;0.3228945;0.6120527;0.3728115;0.6184081;39.34636;1.920685;-37.31197;-30.31436;1.460754;-35.97769;0.2159729;-0.06190491;0.9744263;0.2052002;-0.09072876;0.9745026;0.007;0;0;0;0;0;0;False;0;0;0.9552;1.1832;0.5431;4.0304;352.3919;2.1671
638342794034770968;-1512412379;3.44;88545;31;31;0.9344715;0.9409871;3.434738;3.522949;0.3229859;0.6120477;0.3729196;0.6184661;39.34543;1.921295;-37.31276;-30.31439;1.460953;-35.97766;0.2155914;-0.06199646;0.9745026;0.2044373;-0.09126282;0.9746094;0.007;0;0;0;0;0;0;False;0;0;0.9550;1.1833;0.5433;4.0075;352.3432;2.1541
638342794034860730;-1512412371;3.47;88546;31;31;0.9344715;0.9409871;3.436569;3.527359;0.3228945;0.6120527;0.3729812;0.6186368;39.3445;1.921921;-37.31354;-30.31451;1.461136;-35.97749;0.2164612;-0.0620575;0.9743042;0.2041016;-0.09242249;0.9745636;0.007;0;0;0;0;0;0;False;0;0;0.9549;1.1834;0.5433;3.9905;352.2896;2.1391
638342794034940516;-1512412362;3.47;88547;31;31;0.9388621;0.9362863;3.441452;3.522278;0.3228042;0.6120477;0.3730428;0.6188076;39.34381;1.921936;-37.31534;-30.31464;1.461319;-35.97731;0.2172089;-0.06182861;0.9741516;0.2036743;-0.09358215;0.9745483;0.007;0;0;0;0;0;0;False;0;0;0.9549;1.1834;0.5433;3.9905;352.2896;2.1391
638342794035020304;-1512412354;3.47;88548;31;31;0.9388621;0.9362863;3.446701;3.517944;0.3227139;0.6120426;0.3731165;0.6184661;39.34317;1.921951;-37.31712;-30.31711;1.462036;-35.97731;0.2179565;-0.0615387;0.9740143;0.2037811;-0.09165955;0.9747009;0.007;0;0;0;0;0;0;False;0;0;0.9547;1.1835;0.5434;3.9530;352.2249;2.1209
638342794035110063;-1512412346;3.47;88549;31;31;0.9482697;0.9408627;3.446701;3.523392;0.3227139;0.6120527;0.3731165;0.6183502;39.34317;1.92865;-37.31712;-30.31822;1.462234;-35.97731;0.2179413;-0.06338501;0.9738922;0.2041016;-0.09085083;0.9747162;0.007;0;0;0;0;0;0;False;0;0;0.9547;1.1836;0.5435;3.9007;352.1738;2.0785
638342794035189850;-1512412337;3.50;88550;31;31;0.9482697;0.9408627;3.447235;3.533386;0.3227139;0.6118791;0.3732619;0.6182939;39.34317;1.92865;-37.31712;-30.31828;1.462631;-35.97731;0.2179871;-0.06217957;0.9739532;0.2032623;-0.09057617;0.9749146;0.007;0;0;0;0;0;0;False;0;0;0.9546;1.1837;0.5436;3.8299;352.1147;2.0440
638342794035269635;-1512412329;3.50;88551;31;31;0.9433284;0.9422046;3.442383;3.523193;0.3227139;0.6118791;0.3732619;0.6183502;39.34317;2.083679;-37.69789;-30.31927;1.462769;-35.97731;0.2145386;-0.07362366;0.9739227;0.2034149;-0.09106445;0.9748383;0.007;0;0;0;0;0;0;False;0;0;0.9546;1.1837;0.5436;3.8299;352.1147;2.0440
638342794035359395;-1512412321;3.50;88552;31;31;0.9437006;0.942584;3.44136;3.518112;0.3227139;0.6120248;0.3732619;0.6184661;39.3445;2.087189;-37.70854;-30.32172;1.462769;-35.97766;0.2140656;-0.07481384;0.973938;0.203949;-0.09176636;0.9746704;0.007;0;0;0;0;0;0;False;0;0;0.9543;1.1838;0.5440;3.7222;352.0742;2.0020
638342794035439187;-1512412312;3.50;88553;31;31;0.9505476;0.9358307;3.439316;3.527664;0.3227139;0.6120248;0.3737934;0.6193483;39.3445;2.101807;-37.7444;-30.32057;1.450027;-35.97961;0.2137604;-0.07591248;0.9739227;0.2002258;-0.09443665;0.975174;0.007;0;0;0;0;0;0;False;0;0;0.9541;1.1839;0.5442;3.5971;352.0333;1.9310
638342794035518969;-1512412304;3.54;88554;31;31;0.9505476;0.9358307;3.531158;3.38887;0.3217506;0.6129574;0.3734959;0.6230535;39.36963;2.14325;-37.83771;-30.31039;1.408768;-35.96223;0.2121277;-0.08558655;0.9734802;0.1983643;-0.1106873;0.9738464;0.007;0;0;0;0;0;0;False;0;0;0.9539;1.1840;0.5443;3.4887;351.9735;1.8518
638342794035608728;-1512412296;3.54;88555;31;31;0.9465492;0.9549628;3.445038;3.54364;0.3206682;0.6143854;0.3723074;0.6229774;39.38596;2.091537;-37.75548;-30.29645;1.372665;-35.96324;0.2164307;-0.08885193;0.9722443;0.2039795;-0.1003265;0.9738159;0.007;0;0;0;0;0;0;False;0;0;0.9539;1.1840;0.5443;3.4887;351.9735;1.8518
638342794035688522;-1512412287;3.54;88556;31;31;0.9465492;0.9549628;3.491577;3.548187;0.3206007;0.6140376;0.37275;0.624273;39.39615;2.067245;-37.77496;-30.28967;1.345734;-35.96811;0.2138214;-0.07836914;0.9737091;0.1993866;-0.1022034;0.9745636;0.007;0;0;0;0;0;0;False;0;0;0.9536;1.1840;0.5443;3.4119;351.8864;1.7675
638342794035768291;-1512412279;3.54;88557;31;31;0.9425401;0.9521744;3.427979;3.508148;0.3207156;0.6156696;0.3716657;0.625576;39.4156;2.009766;-37.72386;-30.27808;1.318542;-35.97795;0.2085266;-0.07952881;0.974762;0.2031097;-0.1035309;0.9736633;0.007;0;0;0;0;0;0;False;0;0;0.9532;1.1840;0.5444;3.3576;351.7711;1.7458
638342794035858062;-1512412271;3.57;88558;31;31;0.9425401;0.9521744;3.426437;3.518921;0.3199469;0.6169737;0.3717386;0.6263998;39.44545;1.899139;-37.54193;-30.26448;1.292465;-35.97784;0.207489;-0.07388306;0.9754333;0.1994324;-0.1028442;0.9744873;0.007;0;0;0;0;0;0;False;0;0;0.9529;1.1839;0.5445;3.3218;351.6367;1.7409
638342794035937849;-1512412262;3.57;88559;31;31;0.9467987;0.9707366;3.346832;3.537811;0.3194462;0.6176123;0.3723056;0.6273975;39.44049;1.885849;-37.61412;-30.25645;1.268631;-35.97406;0.2120514;-0.06987;0.9747467;0.1939545;-0.1040039;0.9754639;0.007;0;0;0;0;0;0;False;0;0;0.9529;1.1839;0.5445;3.3218;351.6367;1.7409
638342794036027611;-1512412254;3.57;88560;31;31;0.9467987;0.9707366;3.467346;3.505127;0.3198658;0.6193005;0.371471;0.6284596;39.44513;1.866699;-37.61078;-30.25455;1.252518;-35.98102;0.2067413;-0.07641602;0.9754028;0.1984558;-0.1065063;0.9742889;0.007;0;0;0;0;0;0;False;0;0;0.9526;1.1839;0.5444;3.2875;351.4800;1.7553
638342794036107395;-1512412246;3.57;88561;31;31;0.9503946;0.955548;3.381134;3.545334;0.3201729;0.6199511;0.3713785;0.6277816;39.44519;1.852936;-37.58067;-30.2556;1.236694;-35.98633;0.2053528;-0.08044434;0.9753723;0.1996765;-0.0978241;0.9749603;0.007;0;0;0;0;0;0;False;0;0;0.9522;1.1838;0.5445;3.2407;351.3190;1.7430
638342794036187185;-1512412237;3.60;88562;31;31;0.9503946;0.955548;3.385223;3.494598;0.3187639;0.619764;0.3721759;0.6299793;39.44403;1.860794;-37.61484;-30.26125;1.22049;-35.98032;0.2151031;-0.07804871;0.973465;0.1952972;-0.1090546;0.9746552;0.007;0;0;0;0;0;0;False;0;0;0.9518;1.1837;0.5445;3.1846;351.1459;1.6902
638342794036276942;-1512412229;3.60;88563;31;31;0.946264;0.9590583;3.402618;3.53418;0.3198352;0.6202124;0.3725967;0.6305633;39.44194;1.855972;-37.61014;-30.26512;1.203644;-35.98225;0.2080688;-0.08049011;0.9747925;0.1937408;-0.10849;0.9750214;0.007;0;0;0;0;0;0;False;0;0;0.9518;1.1837;0.5445;3.1846;351.1459;1.6902
638342794036356732;-1512412221;3.60;88564;31;31;0.946264;0.9590583;3.428558;3.5289;0.3202296;0.6209387;0.3743712;0.6309784;39.43335;1.845184;-37.5995;-30.27097;1.179916;-35.97769;0.2073364;-0.08351135;0.9746857;0.1836548;-0.1064606;0.9772034;0.007;0;0;0;0;0;0;False;0;0;0.9512;1.1838;0.5445;3.1447;350.9865;1.6126
638342794036436516;-1512412212;3.60;88565;31;31;0.9592909;0.9613119;3.517868;3.522293;0.3195847;0.6201376;0.3733501;0.6321823;39.42581;1.845383;-37.60759;-30.27913;1.166794;-35.98483;0.2132416;-0.07632446;0.973999;0.1919556;-0.110199;0.9751892;0.007;0;0;0;0;0;0;False;0;0;0.9507;1.1838;0.5446;3.0965;350.8504;1.5150
638342794036526275;-1512412204;3.64;88566;31;31;0.9592909;0.9613119;3.411957;3.539261;0.3204812;0.6224148;0.3728017;0.6315711;39.42432;1.834259;-37.57013;-30.28448;1.160004;-35.99228;0.2080078;-0.09346008;0.9736481;0.1968994;-0.1038818;0.9748993;0.007;0;0;0;0;0;0;False;0;0;0.9501;1.1839;0.5447;3.0299;350.7012;1.4104
638342794036606063;-1512412196;3.64;88567;31;31;0.9610723;0.9520268;3.42952;3.524765;0.3215049;0.6218574;0.3735171;0.631484;39.42369;1.821732;-37.53409;-30.2859;1.158768;-35.99002;0.2014008;-0.08912659;0.9754333;0.1925507;-0.1035156;0.9757996;0.007;0;0;0;0;0;0;False;0;0;0.9501;1.1839;0.5447;3.0299;350.7012;1.4104
638342794036695823;-1512412187;3.64;88568;31;31;0.9613327;0.952345;3.445145;3.538666;0.3211651;0.6220088;0.3738002;0.6315711;39.42307;1.809204;-37.49805;-30.28699;1.160004;-35.99014;0.2041168;-0.0894928;0.9748383;0.1910706;-0.1043243;0.9760132;0.007;0;0;0;0;0;0;False;0;0;0.9494;1.1840;0.5448;2.9036;350.5313;1.3269
638342794036775609;-1512412179;3.64;88569;31;31;0.9630075;0.9683949;3.415085;3.53299;0.3214511;0.6226042;0.3740163;0.6320698;39.41692;1.789612;-37.4798;-30.28714;1.160706;-35.99072;0.2039948;-0.09028625;0.9747925;0.189621;-0.1077423;0.9759216;0.007;0;0;0;0;0;0;False;0;0;0.9488;1.1841;0.5450;2.7440;350.3241;1.2670
638342794036855396;-1512412171;3.67;88570;31;31;0.9630075;0.9683949;3.428436;3.529053;0.3225255;0.6226707;0.3742324;0.631789;39.40767;1.740341;-37.37834;-30.28731;1.160004;-35.9913;0.1997833;-0.08576965;0.9760742;0.1882629;-0.1058197;0.9763947;0.007;0;0;0;0;0;0;False;0;0;0.9482;1.1841;0.5450;2.6171;350.0878;1.2091
