time(100ns);time_stamp(ms);time(UnityVideoPlayer);frame;eye_valid_L;eye_valid_R;openness_L;openness_R;pupil_diameter_L(mm);pupil_diameter_R(mm);pos_sensor_L.x;pos_sensor_L.y;pos_sensor_R.x;pos_sensor_R.y;gaze_origin_L.x(mm);gaze_origin_L.y(mm);gaze_origin_L.z(mm);gaze_origin_R.x(mm);gaze_origin_R.y(mm);gaze_origin_R.z(mm);gaze_direct_L.x;gaze_direct_L.y;gaze_direct_L.z;gaze_direct_R.x;gaze_direct_R.y;gaze_direct_R.z;gaze_sensitive;frown_L;frown_R;squeeze_L;squeeze_R;wide_L;wide_R;distance_valid_C;distance_C(mm);track_imp_cnt;helmet_pos_x;helmet_pos_y;helmet_pos_z;helmet_rot_x;helmet_rot_y;helmet_rot_z
638417144372006192;93472229;0.20;229892;31;31;1;1;3.357941;3.399887;0.4509167;0.6243837;0.5020596;0.7719087;35.00822;1.400314;-38.8858;-31.44614;-3.012085;-37.5598;-0.008087158;0.0844574;0.9963837;0.02424622;0.07836914;0.9966278;0.007;0;0;0;0;0.7762307;0.7762307;False;0;0;0.0854;1.1852;0.4851;13.4418;283.6331;5.2486
638417144372085996;93472238;0.20;229893;31;31;1;1;3.382187;3.404388;0.4491822;0.6243023;0.500451;0.7704446;35.02901;1.4534;-39.0477;-31.42294;-3.02916;-37.49271;-0.002410889;0.08399963;0.99646;0.02845764;0.08509827;0.9959564;0.007;0;0;0;0;0.7790865;0.7790865;False;0;0;0.0854;1.1851;0.4856;13.4941;283.7730;5.1872
638417144372155812;93472246;0.20;229894;31;31;1;1;3.382187;3.404388;0.4491822;0.6243023;0.500451;0.7704446;35.02901;1.4534;-39.0477;-31.42294;-3.02916;-37.49271;-0.002410889;0.08399963;0.99646;0.02845764;0.08509827;0.9959564;0.007;0;0;0;0;0.7795677;0.7795677;False;0;0;0.0853;1.1849;0.4859;13.5430;283.8946;5.1170
638417144372232348;93472246;0.20;229894;31;31;1;1;3.358261;3.407257;0.4479793;0.6247221;0.4999152;0.7703106;35.0463;1.44986;-39.03564;-31.39574;-3.038864;-37.4557;0.001281738;0.0811615;0.9966888;0.02580261;0.08532715;0.9960175;0.007;0;0;0;0;0.7795677;0.7795677;False;0;0;0.0853;1.1849;0.4859;13.5430;283.8946;5.1170
638417144372302157;93472254;0.23;229895;31;31;1;1;3.438034;3.402954;0.4454262;0.6240881;0.4986132;0.7705964;35.07248;1.313568;-38.69386;-31.37155;-3.035248;-37.48294;0.01127625;0.09382629;0.9955139;0.02798462;0.08483887;0.9959869;0.007;0;0;0;0;0.779826;0.779826;False;0;0;0.0852;1.1846;0.4863;13.6203;284.0007;5.0438
638417144372381944;93472263;0.23;229896;31;31;1;1;3.37587;3.340149;0.4452298;0.6257263;0.4979334;0.7698734;35.09195;0.9624634;-37.79568;-31.34877;-3.106354;-37.31439;0.00982666;0.1025391;0.9946747;0.02677917;0.09118652;0.9954681;0.007;0;0;0;0;0.7920643;0.7920643;False;0;0;0.0851;1.1844;0.4865;13.7170;284.0778;4.9981
638417144372441773;93472271;0.23;229897;31;31;1;1;3.346085;3.330002;0.4431431;0.6254705;0.4968113;0.7707837;35.12143;0.9763336;-37.91721;-31.33292;-3.020737;-37.55292;0.01622009;0.1091003;0.9938965;0.0295105;0.08494568;0.9959412;0.007;0;0;0;0;0.7986323;0.7986323;False;0;0;0.0851;1.1844;0.4865;13.7170;284.0778;4.9981
638417144372521574;93472279;0.23;229898;31;31;1;1;3.383881;3.346664;0.4418194;0.6268849;0.4950695;0.7698376;35.14247;0.9459229;-37.88692;-31.31813;-3.020462;-37.56485;0.01940918;0.105423;0.9942322;0.03622437;0.09092712;0.9951935;0.007;0;0;0;0;0.7951434;0.7951434;False;0;0;0.0850;1.1840;0.4868;13.8483;284.1282;4.9645
638417144372601360;93472288;0.27;229899;31;31;1;1;3.345795;3.297974;0.4410274;0.627238;0.4939833;0.7711275;35.16505;1.028595;-38.17957;-31.29573;-3.066406;-37.44186;0.01890564;0.1038208;0.9944153;0.03739929;0.08453369;0.9957123;0.007;0;0;0;0;0.793271;0.793271;False;0;0;0.0847;1.1837;0.4870;14.0158;284.1471;4.9324
638417144372691124;93472296;0.27;229900;31;31;1;1;3.327667;3.346909;0.4402916;0.627904;0.4931924;0.7697518;35.18169;1.088043;-38.35779;-31.26749;-3.144669;-37.21671;0.0194397;0.09797668;0.9949951;0.03640747;0.09309387;0.9949799;0.007;0;0;0;0;0.7930006;0.7930006;False;0;0;0.0847;1.1837;0.4870;14.0158;284.1471;4.9324
638417144372760932;93472304;0.27;229901;31;31;1;1;3.373016;3.323303;0.4388366;0.6262724;0.4927357;0.7700417;35.20549;1.021393;-38.16554;-31.24344;-3.22348;-36.99281;0.02328491;0.1108398;0.9935608;0.03399658;0.09216309;0.9951477;0.007;0;0;0;0;0.7928556;0.7928556;False;0;0;0.0845;1.1834;0.4870;14.1861;284.1587;4.9183
638417144372880600;93472313;0.27;229902;31;31;1;1;3.246155;3.299347;0.4384278;0.6251099;0.4919308;0.7696997;35.22357;0.9998932;-38.09268;-31.2285;-3.238678;-36.93411;0.02279663;0.1171417;0.9928436;0.03530884;0.0927887;0.9950562;0.007;0;0;0;0;0.8101053;0.8101053;False;0;0;0.0842;1.1829;0.4869;14.3682;284.1130;4.9057
638417144372970359;93472321;0.30;229903;31;31;1;1;3.276001;3.302383;0.4365353;0.6244588;0.4909481;0.7676941;35.24405;1.008377;-38.11533;-31.21446;-3.178436;-37.05458;0.0297699;0.12117;0.9921722;0.03782654;0.09942627;0.9943237;0.007;0;0;0;0;0.8193627;0.8193627;False;0;0;0.0839;1.1826;0.4867;14.5515;284.0286;4.8987
638417144373060117;93472329;0.30;229904;31;31;1;1;3.278198;3.222717;0.4361608;0.6227401;0.4898698;0.7674187;35.27199;0.9956512;-38.09656;-31.19365;-3.026825;-37.37808;0.02586365;0.1336517;0.9906769;0.03872681;0.09094238;0.9950867;0.007;0;0;0;0;0.7998101;0.7998101;False;0;0;0.0834;1.1822;0.4863;14.7255;283.8723;4.9257
638417144373129947;93472338;0.30;229905;31;31;1;1;3.194809;3.226807;0.4347606;0.6234273;0.4893559;0.7648326;35.30191;1.097107;-38.38666;-31.1523;-3.010345;-37.34653;0.02767944;0.1250763;0.991745;0.03312683;0.09934998;0.9944916;0.007;0;0;0;0;0.7893167;0.7893167;False;0;0;0.0834;1.1822;0.4863;14.7255;283.8723;4.9257
638417144373199762;93472346;0.30;229906;31;31;1;1;3.22287;3.134323;0.4340918;0.6225427;0.4880373;0.7599307;35.3284;1.051331;-38.21246;-31.12047;-3.063614;-37.17206;0.02606201;0.1294861;0.9912262;0.03361511;0.1238556;0.9917145;0.007;0;0;0;0;0.7766551;0.7766551;False;0;0;0.0830;1.1819;0.4859;14.9052;283.6536;4.9248
638417144373269573;93472354;0.33;229907;31;31;1;1;3.133453;3.017258;0.4328869;0.6230389;0.4872932;0.7585661;35.34755;1.026108;-38.10541;-31.0842;-2.983017;-37.34163;0.03004456;0.1241608;0.9917908;0.0294342;0.1249237;0.9917145;0.007;0;0;0;0;0.7698599;0.7698599;False;0;0;0.0823;1.1814;0.4853;15.0817;283.3232;4.8782
638417144373349355;93472363;0.33;229908;31;31;1;1;3.263336;2.968979;0.4334483;0.6229467;0.4850901;0.7582347;35.36584;0.9879608;-37.96107;-31.05695;-2.825836;-37.69933;0.02182007;0.1247101;0.9919434;0.0353241;0.1181335;0.9923553;0.007;0;0;0;0;0.7798855;0.7798855;False;0;0;0.0823;1.1814;0.4853;15.0817;283.3232;4.8782
638417144373429146;93472371;0.33;229909;31;31;1;1;3.208633;3.052078;0.4311239;0.6202968;0.4862744;0.7576045;35.38492;1.034653;-38.09827;-31.04607;-2.81424;-37.70506;0.03224182;0.1396942;0.9896545;0.02702332;0.1204376;0.9923401;0.007;0;0;0;0;0.7852659;0.7852659;False;0;0;0.0817;1.1810;0.4846;15.2482;282.9174;4.7892
638417144373508921;93472379;0.33;229910;31;31;1;1;3.147903;2.981903;0.4315445;0.6199964;0.4860407;0.7576462;35.39545;1.03775;-38.08961;-31.03285;-2.857208;-37.5565;0.02766418;0.13974;0.9897919;0.02534485;0.1182098;0.9926605;0.007;0;0;0;0;0.768182;0.768182;False;0;0;0.0809;1.1806;0.4838;15.3863;282.4452;4.6371
638417144373598681;93472388;0.37;229911;31;31;1;1;3.160934;2.940918;0.4327281;0.6195039;0.4858487;0.7552176;35.40514;1.068863;-38.13689;-31.02385;-2.84639;-37.49866;0.01791382;0.1389771;0.9901276;0.02444458;0.124649;0.9918976;0.007;0;0;0;0;0.7590135;0.7590135;False;0;0;0.0801;1.1803;0.4829;15.4342;281.8602;4.4401
638417144373678466;93472396;0.37;229912;31;31;1;1;3.128769;3.012207;0.4332997;0.6182423;0.4858185;0.7549713;35.39934;1.00972;-37.88177;-31.02477;-2.816483;-37.49629;0.01657104;0.1429291;0.9895782;0.02519226;0.1203613;0.9924011;0.007;0;0;0;0;0.7591295;0.7591295;False;0;0;0.0801;1.1803;0.4829;15.4342;281.8602;4.4401
638417144373758254;93472404;0.37;229913;31;31;1;1;3.132385;2.998413;0.4327988;0.6167987;0.4880529;0.7533203;35.38129;0.9792328;-37.68719;-31.01062;-2.731857;-37.61975;0.02435303;0.1459808;0.9889832;0.009719849;0.1201324;0.9927063;0.007;0;0;0;0;0.7591918;0.7591918;False;0;0;0.0792;1.1800;0.4818;15.4658;281.2422;4.2118
638417144373857991;93472413;0.37;229914;31;31;1;1;3.112885;2.984116;0.4363892;0.6167972;0.4902332;0.7537771;35.36063;1.410889;-38.76059;-31.01859;-2.763885;-37.49626;0.004470825;0.1191711;0.9928589;-0.0006866455;0.1158447;0.9932556;0.007;0;0;0;0;0.7738962;0.7738962;False;0;0;0.0782;1.1797;0.4805;15.4718;280.5262;3.9455
638417144373937775;93472421;0.40;229915;31;31;1;1;2.965866;2.931198;0.4383877;0.6161035;0.4917965;0.7526132;35.33047;1.618835;-39.34297;-31.0779;-2.491776;-38.11467;-0.00112915;0.1140137;0.9934692;0.002044678;0.1073456;0.9942169;0.007;0;0;0;0;0.7817876;0.7817876;False;0;0;0.0773;1.1795;0.4792;15.4882;279.7872;3.6814
638417144374027535;93472429;0.40;229916;31;31;1;1;3.037994;2.841415;0.4413763;0.6164487;0.4948313;0.7524776;35.30562;1.494827;-39.0157;-31.11459;-2.509872;-38.08618;-0.01390076;0.1187744;0.9928131;-0.007553101;0.1091003;0.993988;0.007;0;0;0;0;0.7587512;0.7587512;False;0;0;0.0773;1.1795;0.4792;15.4882;279.7872;3.6814
638417144374117312;93472438;0.40;229917;31;31;1;1;2.958542;2.867554;0.4446266;0.6157219;0.4970257;0.7539439;35.25586;1.419128;-38.85905;-31.14491;-2.539215;-38.03696;-0.02182007;0.1295624;0.9913177;-0.01327515;0.1042938;0.9944458;0.007;0;0;0;0;0.7463881;0.7463881;False;0;0;0.0762;1.1793;0.4782;15.5051;278.9622;3.3753
638417144374197094;93472446;0.40;229918;31;31;1;1;2.974014;2.910217;0.4446392;0.6185291;0.4972414;0.7534366;35.29646;1.419052;-38.98886;-31.11644;-2.530121;-38.07478;-0.03167725;0.1208801;0.992157;-0.02012634;0.1082458;0.9939117;0.007;0;0;0;0;0.7323087;0.7323087;False;0;0;0.0752;1.1789;0.4765;15.5323;278.0905;3.0888
638417144374266909;93472454;0.43;229919;31;31;1;1;3.090012;2.861023;0.4283324;0.619081;0.4820163;0.7509006;35.51486;0.984436;-37.94987;-30.88989;-2.783127;-37.44386;0.02133179;0.1477661;0.9887848;0.01779175;0.1304321;0.9912872;0.007;0;0;0;0;0.7247527;0.7247527;False;0;0;0.0742;1.1784;0.4748;15.5711;277.1490;2.7838
638417144374366638;93472463;0.43;229920;31;31;1;1;2.867599;2.936172;0.4051056;0.6180544;0.4578626;0.7493132;35.90842;1.049271;-38.29991;-30.52272;-2.673248;-37.67924;0.07658386;0.1616974;0.9838562;0.07569885;0.1335297;0.9881439;0.007;0;0;0;0;0.703716;0.703716;False;0;0;0.0733;1.1780;0.4732;15.6709;276.1023;2.4392
638417144374446427;93472471;0.43;229921;31;31;1;1;3.131134;3.024597;0.3764578;0.6219297;0.4329712;0.7495575;36.28944;0.9987793;-38.59348;-30.12589;-3.669571;-35.26146;0.1628723;0.1738586;0.9712067;0.1395264;0.1768951;0.9742737;0.007;0;0;0;0;0.6924261;0.6924261;False;0;0;0.0733;1.1780;0.4732;15.6709;276.1023;2.4392
638417144374526200;93472479;0.43;229922;31;31;1;1;3.106476;2.913391;0.352302;0.6230829;0.40926;0.7490431;36.57846;1.008469;-38.69116;-29.73148;-2.882217;-37.47198;0.2432251;0.174942;0.9540558;0.1797791;0.1683502;0.9691925;0.007;0;0;0;0;0.6526592;0.6526592;False;0;0;0.0723;1.1774;0.4713;15.7791;275.0334;2.0923
638417144374596033;93472488;0.47;229923;31;31;1;1;3.179932;2.946472;0.3382236;0.6233498;0.3890766;0.7544908;36.78583;1.000168;-38.76811;-29.44667;-2.913116;-37.54091;0.2797089;0.1837006;0.942337;0.2299194;0.1538696;0.9609528;0.007;0;0;0;0;0.6313173;0.6313173;False;0;0;0.0714;1.1770;0.4696;15.9142;273.8992;1.7171
638417144374685788;93472496;0.47;229924;31;31;1;1;3.156357;3.089279;0.3292076;0.6234368;0.3761098;0.7542667;36.90102;1.003998;-38.81667;-29.29437;-2.910904;-37.59456;0.3068237;0.1876068;0.933075;0.2686462;0.1630096;0.9493408;0.007;0;0;0;0;0.604943;0.604943;False;0;0;0.0714;1.1770;0.4696;15.9142;273.8992;1.7171
638417144374755604;93472504;0.47;229925;31;31;1;1;3.203751;3.056046;0.3308169;0.6218641;0.373955;0.7533476;36.84781;1.045532;-38.80496;-29.31702;-2.900726;-37.60847;0.3093567;0.1875458;0.932251;0.2841797;0.1675262;0.9440155;0.007;0;0;0;0;0.5907885;0.5907885;False;0;0;0.0705;1.1764;0.4676;16.0634;272.8333;1.3596
638417144374855332;93472513;0.47;229926;31;31;1;1;3.11734;3.000977;0.3381523;0.620653;0.3828918;0.7536761;36.74344;1.050491;-38.76736;-29.44722;-2.939041;-37.57951;0.2900543;0.1891174;0.9381256;0.2628326;0.1691284;0.9498901;0.007;0;0;0;0;0.5612021;0.5612021;False;0;0;0.0697;1.1757;0.4656;16.1931;271.8328;1.0174
638417144374925139;93472521;0.50;229927;31;31;1;1;3.154816;2.975143;0.3444948;0.6208954;0.3916625;0.7544433;36.60538;1.052582;-38.72911;-29.61739;-2.95137;-37.54404;0.2834015;0.1843109;0.9411163;0.2504578;0.1634369;0.9542236;0.007;0;0;0;0;0.5453238;0.5453238;False;0;0;0.0690;1.1750;0.4637;16.3616;270.9603;0.7118
638417144375004933;93472529;0.50;229928;31;31;1;1;3.064194;2.74617;0.3551715;0.6165314;0.4047935;0.7549978;36.47385;1.068573;-38.70897;-29.77202;-3.036804;-37.48932;0.2497711;0.2035522;0.9466553;0.2099457;0.1692047;0.9629517;0.007;0;0;0;0;0.6262395;0.6262395;False;0;0;0.0690;1.1750;0.4637;16.3616;270.9603;0.7118
