time(100ns);time_stamp(ms);time(UnityVideoPlayer);frame;eye_valid_L;eye_valid_R;openness_L;openness_R;pupil_diameter_L(mm);pupil_diameter_R(mm);pos_sensor_L.x;pos_sensor_L.y;pos_sensor_R.x;pos_sensor_R.y;gaze_origin_L.x(mm);gaze_origin_L.y(mm);gaze_origin_L.z(mm);gaze_origin_R.x(mm);gaze_origin_R.y(mm);gaze_origin_R.z(mm);gaze_direct_L.x;gaze_direct_L.y;gaze_direct_L.z;gaze_direct_R.x;gaze_direct_R.y;gaze_direct_R.z;gaze_sensitive;frown_L;frown_R;squeeze_L;squeeze_R;wide_L;wide_R;distance_valid_C;distance_C(mm);track_imp_cnt;helmet_pos_x;helmet_pos_y;helmet_pos_z;helmet_rot_x;helmet_rot_y;helmet_rot_z
638355570619913076;669274986;0.10;148175;31;31;1;1;4.206329;4.51767;0.3684903;0.4343582;0.3555294;0.4451644;38.25214;3.507675;-25.32101;-28.44427;1.442108;-20.0477;0.1060028;-0.03627014;0.9936981;0.1294861;-0.02252197;0.9913177;0.007;0;0;0;0;0.4575388;0.4575388;False;0;0;1.3586;1.2712;0.2049;355.8958;215.1318;353.7196
638355570620002837;669274994;0.13;148176;31;31;1;1;4.2621;4.522079;0.3681696;0.4347507;0.3555286;0.445218;38.25421;3.491806;-25.28899;-28.44429;1.447433;-20.05197;0.1073151;-0.0368042;0.9935303;0.1295013;-0.02351379;0.9912872;0.007;0;0;0;0;0.4583455;0.4583455;False;0;0;1.3590;1.2710;0.2050;355.9746;215.1895;353.7400
638355570620102570;669275002;0.13;148177;31;31;1;1;4.236725;4.527328;0.3681856;0.4348491;0.3555278;0.4451644;38.25804;3.493652;-25.30426;-28.44431;1.452759;-20.05624;0.1065674;-0.03713989;0.9936066;0.1295166;-0.02391052;0.9912872;0.007;0;0;0;0;0.4582331;0.4582331;False;0;0;1.3595;1.2707;0.2049;356.0317;215.2491;353.8164
638355570620182386;669275011;0.13;148178;31;31;1;1;4.281097;4.521408;0.3671661;0.4348867;0.3555286;0.445218;38.27687;3.509857;-25.39508;-28.44978;1.456772;-20.06441;0.1082001;-0.03578186;0.9934692;0.1303558;-0.02453613;0.9911499;0.007;0;0;0;0;0.4581727;0.4581727;False;0;0;1.3599;1.2706;0.2050;356.0710;215.2947;353.9153
638355570620252171;669275019;0.13;148179;31;31;1;1;4.224915;4.515854;0.3663494;0.4338287;0.3555278;0.4451644;38.28674;3.495178;-25.35031;-28.45528;1.46077;-20.07257;0.1117859;-0.02902222;0.9933014;0.1311951;-0.02459717;0.9910431;0.007;0;0;0;0;0.4567377;0.4567377;False;0;0;1.3599;1.2706;0.2050;356.0710;215.2947;353.9153
638355570620341932;669275027;0.17;148180;31;31;1;1;4.206268;4.506958;0.3660348;0.4336194;0.3555173;0.4450687;38.29604;3.492752;-25.33443;-28.45329;1.46077;-20.07257;0.1120758;-0.0282135;0.9932861;0.1308441;-0.02412415;0.9911041;0.007;0;0;0;0;0.4551654;0.4551654;False;0;0;1.3605;1.2704;0.2049;356.1109;215.3016;354.0355
638355570620421770;669275036;0.17;148181;31;31;1;1;4.22229;4.507095;0.364756;0.4343252;0.355453;0.444923;38.31583;3.502319;-25.36424;-28.44431;1.46077;-20.09677;0.1155853;-0.03279114;0.9927521;0.1295166;-0.02226257;0.9913177;0.007;0;0;0;0;0.4576494;0.4576494;False;0;0;1.3609;1.2703;0.2049;356.1367;215.2652;354.1674
638355570620531428;669275044;0.17;148182;31;31;1;1;4.272339;4.493988;0.3650813;0.4347504;0.355453;0.4445444;38.3367;3.542969;-25.49034;-28.44427;1.512161;-20.42343;0.1084747;-0.03694153;0.9934082;0.1274872;-0.01452637;0.9917297;0.007;0;0;0;0;0.4589826;0.4589826;False;0;0;1.3615;1.2702;0.2048;356.1654;215.2001;354.3068
638355570620621184;669275061;0.20;148184;31;31;1;1;4.222885;4.486786;0.3642047;0.4350077;0.3554264;0.444923;38.34117;3.50322;-25.36388;-28.43292;1.512161;-20.42343;0.1138;-0.03720093;0.9927979;0.1255188;-0.01663208;0.9919434;0.007;0;0;0;0;0.4520698;0.4520698;False;0;0;1.3618;1.2702;0.2049;356.2065;215.1129;354.4147
638355570620681027;669275061;0.20;148184;31;31;1;1;4.186188;4.480316;0.3642434;0.4345839;0.3530621;0.4457538;38.34206;3.51799;-25.53091;-28.41652;1.539795;-20.62695;0.1128387;-0.02944946;0.9931641;0.13414;-0.01669312;0.9908142;0.007;0;0;0;0;0.4520698;0.4520698;False;0;0;1.3618;1.2702;0.2049;356.2065;215.1129;354.4147
638355570620760810;669275069;0.20;148185;31;31;1;1;4.088364;4.440369;0.3671753;0.4421131;0.3557085;0.4534301;38.28374;3.50882;-25.84567;-28.4292;1.303146;-20.30867;0.1055298;-0.05764771;0.9927368;0.1234894;-0.03250122;0.991806;0.007;0;0;0;0;0.4571392;0.4571392;False;0;0;1.3623;1.2700;0.2049;356.2603;215.0463;354.5306
638355570620840598;669275077;0.20;148186;31;31;1;1;4.211868;4.271484;0.3700374;0.4503354;0.3553883;0.4645679;38.22064;3.273987;-25.51712;-28.35214;1.42218;-21.16528;0.1011353;-0.07691956;0.9918823;0.1056366;-0.07473755;0.9915771;0.007;0;0;0;0;0.4598598;0.4598598;False;0;0;1.3627;1.2699;0.2049;356.3095;214.9675;354.6113
638355570620920391;669275086;0.20;148187;31;31;1;1;4.248459;4.336166;0.367534;0.4561359;0.3528187;0.4705549;38.20145;3.066589;-25.14815;-28.34268;1.258926;-21.03355;0.1214142;-0.08924866;0.9885712;0.118576;-0.08454895;0.9893341;0.007;0;0;0;0;0.4548074;0.4548074;False;0;0;1.3627;1.2699;0.2049;356.3095;214.9675;354.6113
638355570621000178;669275094;0.23;148188;31;31;1;1;4.204803;4.400436;0.3640283;0.4604442;0.35112;0.4727876;38.23874;3.012955;-25.15225;-28.29289;1.200394;-20.99506;0.1353149;-0.1042938;0.9852905;0.119873;-0.08804321;0.9888611;0.007;0;0;0;0;0.452096;0.452096;False;0;0;1.3631;1.2698;0.2048;356.3503;214.8833;354.6729
638355570621069990;669275102;0.23;148189;31;31;1;1;4.148666;4.40918;0.3621782;0.461909;0.3496722;0.4742251;38.30037;3.021194;-25.26703;-28.26926;1.235352;-21.15857;0.1339569;-0.1092987;0.9849396;0.1226196;-0.09403992;0.9879761;0.007;0;0;0;0;0.4621303;0.4621303;False;0;0;1.3635;1.2697;0.2048;356.3810;214.7793;354.7296
638355570621149778;669275111;0.23;148190;31;31;1;1;4.177383;4.426636;0.3619488;0.461172;0.349987;0.4739382;38.31499;3.017502;-25.25471;-28.27246;1.229492;-21.12971;0.1323395;-0.1047668;0.9856415;0.1217346;-0.09281921;0.988205;0.007;0;0;0;0;0.4675155;0.4675155;False;0;0;1.3635;1.2697;0.2048;356.3810;214.7793;354.7296
638355570621239529;669275119;0.23;148191;31;31;1;1;4.152176;4.432114;0.3610861;0.4616216;0.3503018;0.4741801;38.31764;3.011444;-25.21471;-28.27567;1.223633;-21.10086;0.1373444;-0.1082153;0.9845886;0.1208191;-0.09442139;0.9881592;0.007;0;0;0;0;0.4702632;0.4702632;False;0;0;1.3639;1.2695;0.2046;356.3994;214.6275;354.7725
638355570621332135;669275127;0.27;148192;31;31;1;1;4.180786;4.423141;0.3618238;0.4612882;0.3506114;0.4740089;38.31635;3.007492;-25.18439;-28.27933;1.212738;-21.05487;0.1331635;-0.1069794;0.9852905;0.1200104;-0.09376526;0.988327;0.007;0;0;0;0;0.4717378;0.4717378;False;0;0;1.3645;1.2694;0.2044;356.3978;214.4707;354.7849
638355570621401949;669275136;0.27;148193;31;31;1;1;4.15506;4.414368;0.3615207;0.4609547;0.350921;0.4738379;38.31505;3.003525;-25.15405;-28.283;1.201859;-21.00888;0.1356049;-0.1058044;0.9850922;0.1192322;-0.09318542;0.9884796;0.007;0;0;0;0;0.4839317;0.4839317;False;0;0;1.3649;1.2692;0.2043;356.3907;214.3094;354.7480
638355570621491703;669275144;0.27;148194;31;31;1;1;4.093323;4.377441;0.3622372;0.4611864;0.3520204;0.473718;38.30389;3.000854;-25.15706;-28.31589;1.200729;-21.04759;0.1338806;-0.1067963;0.9852142;0.1184692;-0.09074402;0.9888;0.007;0;0;0;0;0.4904758;0.4904758;False;0;0;1.3649;1.2692;0.2043;356.3907;214.3094;354.7480
638355570621601409;669275152;0.27;148195;31;31;1;1;4.098862;4.305191;0.3620278;0.461109;0.353106;0.4739719;38.29472;3.010696;-25.22212;-28.35216;1.240845;-21.18311;0.1365814;-0.1049042;0.9850464;0.1174774;-0.09295654;0.9887085;0.007;0;0;0;0;0.4841011;0.4841011;False;0;0;1.3653;1.2690;0.2041;356.3800;214.1582;354.7050
638355570621671222;669275161;0.30;148196;31;31;1;1;4.052917;4.236099;0.3626938;0.4610495;0.3537196;0.4738415;38.2869;3.011215;-25.25491;-28.35973;1.196396;-21.08362;0.1342316;-0.1032257;0.9855499;0.1155396;-0.08963013;0.9892426;0.007;0;0;0;0;0.4798729;0.4798729;False;0;0;1.3657;1.2688;0.2039;356.3913;213.9955;354.6113
638355570621751008;669275169;0.30;148197;31;31;1;1;3.967133;4.302841;0.3634923;0.4609757;0.3551787;0.4738318;38.28032;2.968323;-25.12134;-28.37306;1.177673;-21.0433;0.1319733;-0.1016235;0.9860229;0.1107941;-0.08808899;0.9899292;0.007;0;0;0;0;0.4949912;0.4949912;False;0;0;1.3660;1.2685;0.2037;356.4032;213.8199;354.5144
638355570621810865;669275177;0.30;148198;31;31;1;1;3.971558;4.278854;0.3636544;0.4610359;0.3551961;0.4743533;38.27695;2.958939;-25.08359;-28.3759;1.169907;-21.02899;0.1318665;-0.102066;0.9859924;0.111084;-0.09025574;0.9897003;0.007;0;0;0;0;0.5031049;0.5031049;False;0;0;1.3660;1.2685;0.2037;356.4032;213.8199;354.5144
638355570621900620;669275186;0.30;148199;31;31;1;1;3.975311;4.254745;0.3638166;0.461096;0.3551787;0.4748749;38.27356;2.95282;-25.05299;-28.37875;1.16214;-21.01469;0.1316833;-0.1027527;0.9859467;0.111557;-0.09243774;0.9894409;0.007;0;0;0;0;0.4930415;0.4930415;False;0;0;1.3665;1.2682;0.2033;356.4192;213.6117;354.3861
638355570621980405;669275194;0.33;148200;31;31;1;1;3.935059;4.232025;0.3645754;0.4617236;0.3551961;0.4748976;38.26628;2.969009;-25.1167;-28.3792;1.154892;-20.9993;0.1284637;-0.1066437;0.9859467;0.1114655;-0.09214783;0.9894714;0.007;0;0;0;0;0.4876407;0.4876407;False;0;0;1.3670;1.2680;0.2029;356.4622;213.3948;354.2681
638355570622060198;669275202;0.33;148201;31;31;1;1;4.069183;4.056427;0.3661348;0.461554;0.3575327;0.4749871;38.26085;2.987488;-25.24236;-28.38557;1.107468;-20.95012;0.1186523;-0.1024475;0.9876251;0.09910583;-0.08769226;0.9911957;0.007;0;0;0;0;0.5029492;0.5029492;False;0;0;1.3675;1.2676;0.2023;356.5240;213.1247;354.1342
638355570622149952;669275211;0.33;148202;31;31;1;1;3.977325;4.079819;0.3660953;0.462665;0.3580266;0.4751707;38.25385;2.939865;-25.17213;-28.38419;1.06665;-20.91513;0.1211395;-0.1037598;0.9871826;0.09663391;-0.0834198;0.991806;0.007;0;0;0;0;0.5111648;0.5111648;False;0;0;1.3675;1.2676;0.2023;356.5240;213.1247;354.1342
638355570622229741;669275219;0.33;148203;31;31;1;1;3.942276;4.024719;0.3668735;0.4626729;0.3584398;0.4758309;38.24026;2.829544;-24.88948;-28.39583;1.045532;-20.92947;0.1208038;-0.09687805;0.9879303;0.09591675;-0.08293152;0.9919128;0.007;0;0;0;0;0.5033255;0.5033255;False;0;0;1.3681;1.2672;0.2018;356.6337;212.8398;354.0324
638355570622309524;669275227;0.37;148204;31;31;1;1;3.941162;4.107437;0.3676146;0.4639723;0.3596528;0.4774385;38.25192;2.839386;-25.11331;-28.41187;1.009995;-20.86673;0.1129608;-0.09542847;0.9889984;0.09306335;-0.0880127;0.9917603;0.007;0;0;0;0;0.4991183;0.4991183;False;0;0;1.3686;1.2668;0.2013;356.7793;212.5327;353.9470
638355570622399290;669275236;0.37;148205;31;31;1;1;3.922821;4.046677;0.3686416;0.4649113;0.3613426;0.4770558;38.24593;2.749435;-24.96318;-28.4156;0.999649;-20.91342;0.1087341;-0.09136963;0.9898529;0.08401489;-0.08255005;0.9930267;0.007;0;0;0;0;0.5035508;0.5035508;False;0;0;1.3693;1.2664;0.2008;356.9915;212.1630;353.8872
638355570622479074;669275244;0.37;148206;31;31;1;1;3.887939;3.972916;0.3696989;0.4656971;0.3624313;0.4765672;38.23526;2.703049;-24.84875;-28.42609;1.012558;-20.99504;0.1052551;-0.09307861;0.9900665;0.07901001;-0.07876587;0.9937439;0.007;0;0;0;0;0.5059295;0.5059295;False;0;0;1.3693;1.2664;0.2008;356.9915;212.1630;353.8872
638355570622568832;669275252;0.37;148207;31;31;1;1;3.911057;4.014725;0.3704823;0.4663143;0.3624004;0.4764293;38.21922;2.679138;-24.80757;-28.4323;0.9815979;-20.89174;0.103714;-0.09408569;0.9901428;0.08108521;-0.0773468;0.9936981;0.007;0;0;0;0;0.5202672;0.5202672;False;0;0;1.3699;1.2659;0.2002;357.1945;211.8023;353.8619
638355570622658585;669275261;0.40;148208;31;31;1;1;3.921295;3.985107;0.371527;0.4648058;0.3643547;0.4754614;38.21588;2.711685;-24.92239;-28.44514;0.9749146;-20.81841;0.09754944;-0.08558655;0.9915314;0.07307434;-0.0745697;0.9945221;0.007;0;0;0;0;0.5279619;0.5279619;False;0;0;1.3708;1.2655;0.1995;357.4030;211.3876;353.8534
638355570622768303;669275269;0.40;148209;31;31;1;1;3.837631;3.927597;0.3725737;0.4651377;0.3653258;0.4754854;38.20576;2.827484;-25.2827;-28.48039;0.9875488;-20.75049;0.09205627;-0.09225464;0.9914551;0.07385254;-0.08006287;0.9940491;0.007;0;0;0;0;0.5287552;0.5287552;False;0;0;1.3716;1.2652;0.1987;357.5631;210.9804;353.8721
638355570622828131;669275277;0.40;148210;31;31;1;1;3.86525;3.983948;0.3708507;0.465058;0.3631667;0.4745961;38.24831;2.67868;-24.77858;-28.40562;0.9961853;-20.75018;0.09619141;-0.08836365;0.9914246;0.07315063;-0.07666016;0.9943695;0.007;0;0;0;0;0.529181;0.529181;False;0;0;1.3716;1.2652;0.1987;357.5631;210.9804;353.8721
638355570622917889;669275286;0.40;148211;31;31;1;1;3.757095;3.782394;0.356127;0.4676978;0.347497;0.4758906;38.45049;2.729553;-25.09326;-28.2964;0.8128815;-20.0934;0.1439209;-0.09802246;0.9847107;0.1405945;-0.0821228;0.9866486;0.007;0;0;0;0;0.5234783;0.5234783;False;0;0;1.3726;1.2650;0.1978;357.6795;210.5511;353.9396
638355570622987705;669275294;0.43;148212;31;31;1;1;3.763718;3.918274;0.3368369;0.4704989;0.3275085;0.4805501;38.7668;2.695847;-25.14999;-27.80182;1.145767;-21.54359;0.1960297;-0.104248;0.9750366;0.1549377;-0.09619141;0.9832153;0.007;0;0;0;0;0.5204179;0.5204179;False;0;0;1.3737;1.2648;0.1969;357.7537;210.0876;354.0349
638355570623077458;669275302;0.43;148213;31;31;1;1;3.772263;3.898819;0.3184039;0.47315;0.3090229;0.4810182;39.00417;2.689377;-25.22365;-27.51305;0.9591064;-20.99969;0.25737;-0.1127167;0.9597015;0.2060089;-0.09060669;0.9743347;0.007;0;0;0;0;0.4742413;0.4742413;False;0;0;1.3748;1.2647;0.1959;357.8207;209.6259;354.1496
638355570623157249;669275311;0.43;148214;31;31;1;1;3.858704;3.944092;0.30233;0.4768789;0.291199;0.483437;39.31276;2.630615;-25.32317;-27.20551;0.8982391;-20.99254;0.2895508;-0.1168823;0.9499969;0.2479553;-0.09152222;0.9644318;0.007;0;0;0;0;0.4494596;0.4494596;False;0;0;1.3748;1.2647;0.1959;357.8207;209.6259;354.1496
638355570623237037;669275319;0.43;148215;31;31;1;1;3.782776;3.956161;0.2885764;0.4788705;0.2756639;0.4864316;39.53787;2.564163;-25.40926;-26.93712;0.8931122;-21.06055;0.3244934;-0.1101685;0.9394379;0.282608;-0.1014252;0.9538422;0.007;0;0;0;0;0.4168948;0.4168948;False;0;0;1.3759;1.2646;0.1948;357.8706;209.0819;354.3208
638355570623316836;669275327;0.47;148216;31;31;1;1;3.840851;4.031723;0.27557;0.4833756;0.259123;0.4893468;39.68806;2.539795;-25.49492;-26.66663;0.8471985;-21.13998;0.3679352;-0.1242371;0.9214935;0.3216095;-0.102829;0.9412537;0.007;0;0;0;0;0.3994181;0.3994181;False;0;0;1.3772;1.2646;0.1938;357.9421;208.5268;354.4932
638355570623396624;669275336;0.47;148217;31;31;1;1;3.856354;4.023727;0.2635928;0.4849516;0.2471585;0.4922259;39.87094;2.484039;-25.57828;-26.4507;0.8135529;-21.21481;0.3989105;-0.1164093;0.9095612;0.3450775;-0.107193;0.9324188;0.007;0;0;0;0;0.3502524;0.3502524;False;0;0;1.3785;1.2645;0.1928;358.0040;207.9202;354.7333
638355570623476409;669275344;0.47;148218;31;31;1;1;3.846893;3.983398;0.2513013;0.489334;0.2333586;0.4956572;40.05774;2.466446;-25.67004;-26.24153;0.7786102;-21.30167;0.4298553;-0.1312561;0.8932953;0.377594;-0.1127625;0.9190674;0.007;0;0;0;0;0.3238663;0.3238663;False;0;0;1.3785;1.2645;0.1928;358.0040;207.9202;354.7333
638355570623566171;669275352;0.47;148219;31;31;1;1;3.933884;3.920303;0.24303;0.4922807;0.226087;0.49801;40.18727;2.42688;-25.73576;-26.11105;0.7641754;-21.34499;0.4490356;-0.1353912;0.883194;0.3905792;-0.1195526;0.9127655;0.007;0;0;0;0;0.2663025;0.2663025;False;0;0;1.3798;1.2645;0.1918;358.0865;207.3263;354.9510
638355570623645951;669275361;0.50;148220;31;31;1;1;3.883728;3.920837;0.2431007;0.4930951;0.2254235;0.4977303;40.18626;2.409241;-25.74046;-26.117;0.7480927;-21.35248;0.448761;-0.1367035;0.8831177;0.3945923;-0.1147766;0.9116516;0.007;0;0;0;0;0.2354095;0.2354095;False;0;0;1.3811;1.2644;0.1908;358.1597;206.7270;355.2174
638355570623725743;669275369;0.50;148221;31;31;1;1;3.893723;4.022598;0.2470305;0.4925984;0.2297969;0.4990364;40.1508;2.395996;-25.71315;-26.23398;0.7348328;-21.32283;0.434494;-0.1341553;0.8906097;0.3934326;-0.1204681;0.9114075;0.007;0;0;0;0;0.224522;0.224522;False;0;0;1.3824;1.2643;0.1899;358.2163;206.1346;355.4848
638355570623815506;669275377;0.50;148222;31;31;1;1;3.920486;3.938477;0.2494748;0.4916373;0.2335892;0.4980297;40.06821;2.406494;-25.69647;-26.32458;0.7167664;-21.30217;0.4369354;-0.1308594;0.8899078;0.3891449;-0.1138153;0.9141083;0.007;0;0;0;0;0.2186789;0.2186789;False;0;0;1.3824;1.2643;0.1899;358.2163;206.1346;355.4848
638355570623905270;669275386;0.50;148223;31;31;1;1;3.847946;3.993927;0.2532865;0.4914232;0.2377743;0.497261;40.01875;2.408264;-25.67131;-26.3951;0.7054901;-21.28979;0.4260254;-0.1325073;0.8949432;0.3808441;-0.1092224;0.9181519;0.007;0;0;0;0;0.2131498;0.2131498;False;0;0;1.3838;1.2642;0.1890;358.2838;205.5783;355.7352
638355570623975059;669275394;0.53;148224;31;31;1;1;3.818222;3.942322;0.255655;0.4899827;0.2417872;0.4959489;39.9462;2.421341;-25.65271;-26.46451;0.6959686;-21.27217;0.4271393;-0.1274567;0.8951416;0.3721466;-0.1025085;0.9224854;0.007;0;0;0;0;0.2101825;0.2101825;False;0;0;1.3850;1.2641;0.1881;358.3659;204.9808;355.9851
638355570624074795;669275402;0.53;148225;31;31;1;1;3.778671;4.039993;0.259227;0.4889944;0.2444125;0.4963744;39.90356;2.426254;-25.64102;-26.52884;0.7073517;-21.26096;0.4159546;-0.1244507;0.9008179;0.370697;-0.1069336;0.9225616;0.007;0;0;0;0;0.2019451;0.2019451;False;0;0;1.3862;1.2639;0.1873;358.4698;204.3756;356.1912
638355570624154591;669275411;0.53;148226;31;31;1;1;3.827515;3.973267;0.2618103;0.487764;0.2499285;0.495543;39.8476;2.442001;-25.61662;-26.58289;0.7153625;-21.22691;0.4124756;-0.1215363;0.9028168;0.3519592;-0.1071625;0.9298553;0.007;0;0;0;0;0.1975243;0.1975243;False;0;0;1.3862;1.2639;0.1873;358.4698;204.3756;356.1912
638355570624244349;669275419;0.53;148227;31;31;1;1;3.840485;3.991104;0.2647737;0.4865872;0.2508137;0.4958706;39.79054;2.465225;-25.59596;-26.63817;0.7077026;-21.22047;0.4071655;-0.1204987;0.9053497;0.356842;-0.1074371;0.9279633;0.007;0;0;0;0;0.2252883;0.2252883;False;0;0;1.3875;1.2637;0.1866;358.5581;203.7596;356.3899
