time(100ns);time_stamp(ms);time(UnityVideoPlayer);frame;eye_valid_L;eye_valid_R;openness_L;openness_R;pupil_diameter_L(mm);pupil_diameter_R(mm);pos_sensor_L.x;pos_sensor_L.y;pos_sensor_R.x;pos_sensor_R.y;gaze_origin_L.x(mm);gaze_origin_L.y(mm);gaze_origin_L.z(mm);gaze_origin_R.x(mm);gaze_origin_R.y(mm);gaze_origin_R.z(mm);gaze_direct_L.x;gaze_direct_L.y;gaze_direct_L.z;gaze_direct_R.x;gaze_direct_R.y;gaze_direct_R.z;gaze_sensitive;frown_L;frown_R;squeeze_L;squeeze_R;wide_L;wide_R;distance_valid_C;distance_C(mm);track_imp_cnt;helmet_pos_x;helmet_pos_y;helmet_pos_z;helmet_rot_x;helmet_rot_y;helmet_rot_z
638342802883433954;-1511527512;0.07;123321;31;31;1;1;3.829849;3.940628;0.4006558;0.6493361;0.450773;0.6185451;38.0432;1.218246;-37.77571;-32.20096;1.926849;-37.26389;0.06617737;-0.09303284;0.993454;0.08348083;-0.1001434;0.9914551;0.007;0;0;0;0;0.9208948;0.9208948;False;0;0;0.7960;1.2285;0.7095;0.3155;332.9315;359.6217
638342802883513738;-1511527504;0.07;123322;31;31;1;1;3.84166;3.933533;0.3991719;0.6487901;0.4513533;0.6197037;38.03226;1.220566;-37.79591;-32.20451;1.920578;-37.24834;0.08010864;-0.08786011;0.9929047;0.08023071;-0.1079559;0.9909058;0.007;0;0;0;0;0.9073558;0.9073558;False;0;0;0.7958;1.2285;0.7095;0.3016;332.9486;359.6490
638342802883593521;-1511527496;0.07;123323;31;31;1;1;3.837265;3.94191;0.3997292;0.6499273;0.450773;0.6185451;38.02592;1.240051;-37.84721;-32.20808;1.914307;-37.23277;0.07731628;-0.09719849;0.9922485;0.08547974;-0.09931946;0.9913635;0.007;0;0;0;0;0.9000897;0.9000897;False;0;0;0.7958;1.2285;0.7095;0.3016;332.9486;359.6490
638342802883673311;-1511527487;0.10;123324;31;31;1;1;3.875992;3.937073;0.4000148;0.6496887;0.4513533;0.6187828;38.02115;1.228287;-37.80571;-32.21123;1.908722;-37.2121;0.07644653;-0.09533691;0.9924927;0.08218384;-0.1012878;0.9914398;0.007;0;0;0;0;0.9463806;0.9463806;False;0;0;0.7958;1.2284;0.7093;0.2887;332.9664;359.6566
638342802883763075;-1511527479;0.10;123325;31;31;1;1;3.861557;3.942001;0.4003433;0.6490302;0.450773;0.6190205;38.02042;1.235535;-37.83061;-32.21437;1.903137;-37.19142;0.0743103;-0.09063721;0.993103;0.08726501;-0.1030273;0.9908295;0.007;0;0;0;0;0.9712238;0.9712238;False;0;0;0.7958;1.2284;0.7092;0.2909;332.9816;359.6662
638342802883852825;-1511527471;0.10;123326;31;31;1;1;3.878601;3.936829;0.4000148;0.6483718;0.4505951;0.6192337;38.01967;1.240326;-37.8468;-32.21666;1.903763;-37.19122;0.07684326;-0.08564758;0.9933472;0.08909607;-0.1046448;0.990509;0.007;0;0;0;0;0.9209766;0.9209766;False;0;0;0.7957;1.2284;0.7091;0.3045;332.9964;359.6901
638342802883932605;-1511527462;0.10;123327;31;31;1;1;3.862106;3.942291;0.4003218;0.6488392;0.450773;0.6190205;38.01926;1.23587;-37.82626;-32.21896;1.904388;-37.19142;0.0748291;-0.08966064;0.9931488;0.08847046;-0.1032715;0.9907074;0.007;0;0;0;0;0.8940101;0.8940101;False;0;0;0.7957;1.2284;0.7091;0.3045;332.9964;359.6901
638342802884012392;-1511527454;0.13;123328;31;31;1;1;3.878204;3.961685;0.4000148;0.6486106;0.4516922;0.6183971;38.01883;1.240326;-37.81602;-32.22606;1.914536;-37.17186;0.07717896;-0.08985901;0.9929504;0.08399963;-0.102951;0.9911194;0.007;0;0;0;0;0.9124274;0.9124274;False;0;0;0.7956;1.2284;0.7090;0.2975;333.0109;359.6935
638342802884092180;-1511527446;0.13;123329;31;31;1;1;3.867538;3.936432;0.4003218;0.6484912;0.4520021;0.6178449;38.01865;1.235977;-37.81087;-32.23241;1.927689;-37.1757;0.07507324;-0.08837891;0.9932404;0.08328247;-0.1023865;0.9912415;0.007;0;0;0;0;0.9223115;0.9223115;False;0;0;0.7953;1.2285;0.7090;0.2824;333.0021;359.6933
638342802884181954;-1511527437;0.13;123330;31;31;1;1;3.856216;3.970367;0.4000148;0.6483718;0.4520909;0.6185542;38.01848;1.240326;-37.80571;-32.23781;1.944412;-37.20023;0.07752991;-0.08917236;0.992981;0.084198;-0.109436;0.9904175;0.007;0;0;0;0;0.9250677;0.9250677;False;0;0;0.7952;1.2285;0.7090;0.2674;333.0079;359.6977
638342802884261739;-1511527429;0.17;123331;31;31;1;1;3.867844;3.935486;0.3999354;0.6482925;0.4521066;0.6186976;38.01747;1.241562;-37.81087;-32.24561;1.928207;-37.14163;0.07830811;-0.08843994;0.9929962;0.08609009;-0.111084;0.9900665;0.007;0;0;0;0;0.9265469;0.9265469;False;0;0;0.7950;1.2285;0.7090;0.2552;333.0180;359.7153
638342802884361458;-1511527421;0.17;123332;31;31;1;1;3.856186;3.946182;0.4000148;0.6483718;0.4520198;0.6183416;38.01646;1.242798;-37.81602;-32.24826;1.926453;-37.13516;0.07804871;-0.08898926;0.9929657;0.08752441;-0.1085205;0.9902191;0.007;0;0;0;0;0.9521071;0.9521071;False;0;0;0.7950;1.2285;0.7090;0.2552;333.0180;359.7153
638342802884431282;-1511527412;0.17;123333;31;31;1;1;3.863464;3.940704;0.4003218;0.6484912;0.4521066;0.6186976;38.0152;1.24408;-37.81929;-32.25092;1.924683;-37.12869;0.07601929;-0.0899353;0.9930267;0.08757019;-0.1111145;0.9899292;0.007;0;0;0;0;0.9658247;0.9658247;False;0;0;0.7951;1.2285;0.7089;0.2477;333.0193;359.7244
638342802884511066;-1511527404;0.17;123334;31;31;1;1;3.855347;3.94313;0.4006288;0.6486106;0.4523253;0.6185949;38.01392;1.245361;-37.82254;-32.25247;1.926453;-37.13516;0.0741272;-0.09094238;0.9930878;0.08641052;-0.1103363;0.9901276;0.007;0;0;0;0;0.981659;0.981659;False;0;0;0.7950;1.2286;0.7089;0.2619;333.0009;359.7401
638342802884590843;-1511527396;0.17;123335;31;31;1;1;3.860748;3.940918;0.4006503;0.6485959;0.4521119;0.6184924;38.01155;1.245468;-37.83467;-32.25281;1.928207;-37.14163;0.07450867;-0.08982849;0.9931641;0.08799744;-0.1096191;0.9900665;0.007;0;0;0;0;0.9901568;0.9901568;False;0;0;0.7950;1.2286;0.7089;0.2619;333.0009;359.7401
638342802884670631;-1511527387;0.20;123336;31;31;1;1;3.866379;3.943558;0.4006718;0.6486106;0.4522517;0.6183715;38.00917;1.24559;-37.8468;-32.25186;1.930115;-37.13516;0.0749054;-0.08891296;0.9932098;0.08679199;-0.1097565;0.9901581;0.007;0;0;0;0;0.9909258;0.9909258;False;0;0;0.7949;1.2286;0.7088;0.2481;332.9860;359.7373
638342802884780336;-1511527379;0.20;123337;31;31;1;1;3.860413;3.945419;0.4006503;0.6486816;0.4522743;0.6184924;38.00745;1.248611;-37.85115;-32.25092;1.932022;-37.12869;0.07556152;-0.0900116;0.9930573;0.08641052;-0.1114807;0.9899902;0.007;0;0;0;0;0.9951301;0.9951301;False;0;0;0.7947;1.2286;0.7087;0.2452;332.9266;359.7269
638342802884840185;-1511527371;0.20;123338;31;31;1;1;3.865524;3.945786;0.4006718;0.6487527;0.4523329;0.6185949;38.00574;1.251633;-37.85551;-32.2496;1.932709;-37.13087;0.07579041;-0.09095764;0.9929504;0.08564758;-0.1122589;0.989975;0.007;0;0;0;0;0.9973865;0.9973865;False;0;0;0.7946;1.2287;0.7086;0.2401;332.8834;359.7176
638342802884919964;-1511527362;0.20;123339;31;31;1;1;3.853027;3.946274;0.4007481;0.6486106;0.4522831;0.6186976;38.00371;1.270889;-37.88853;-32.25092;1.932022;-37.12869;0.07574463;-0.092453;0.9928284;0.08634949;-0.1129608;0.9898376;0.007;0;0;0;0;0.9985974;0.9985974;False;0;0;0.7946;1.2287;0.7086;0.2401;332.8834;359.7176
638342802885009726;-1511527354;0.23;123340;31;31;1;1;3.845169;3.923004;0.4021476;0.6496107;0.4530323;0.6181198;37.9866;1.255341;-37.87509;-32.26791;1.9216;-37.08438;0.07002258;-0.09674072;0.9928284;0.08547974;-0.1099091;0.9902496;0.007;0;0;0;0;0.9932151;0.9932151;False;0;0;0.7944;1.2287;0.7086;0.2151;332.8444;359.7477
638342802885089513;-1511527346;0.23;123341;31;31;1;1;3.842941;3.939484;0.4012589;0.649986;0.4533866;0.6192346;37.97977;1.220795;-37.79164;-32.28075;1.924637;-37.10953;0.07885742;-0.09692383;0.992157;0.08631897;-0.1163788;0.9894409;0.007;0;0;0;0;0.992853;0.992853;False;0;0;0.7943;1.2288;0.7085;0.2031;332.8403;359.7861
638342802885179284;-1511527337;0.23;123342;31;31;1;1;3.856522;3.947983;0.4024851;0.6505092;0.453843;0.6189236;37.97383;1.185501;-37.70013;-32.25664;1.992188;-37.41414;0.0716095;-0.09861755;0.9925385;0.07574463;-0.1080627;0.9912415;0.007;0;0;0;0;0.9961644;0.9961644;False;0;0;0.7942;1.2288;0.7085;0.1887;332.8345;359.8112
638342802885289078;-1511527329;0.27;123343;31;31;1;1;3.800751;3.91127;0.4032331;0.6501418;0.4534031;0.6192067;37.96838;1.171631;-37.67262;-32.25787;1.983917;-37.40665;0.06817627;-0.0949707;0.9931335;0.07897949;-0.1087952;0.9909058;0.007;0;0;0;0;0.9979415;0.9979415;False;0;0;0.7939;1.2289;0.7085;0.2022;332.8495;359.8382
638342802885368814;-1511527321;0.27;123344;31;31;1;1;3.80011;3.904327;0.4027574;0.6492256;0.4535893;0.6190597;37.96677;1.157745;-37.63741;-32.25677;1.974731;-37.38872;0.07246399;-0.08743286;0.993515;0.07737732;-0.1068726;0.9912415;0.007;0;0;0;0;0.9988952;0.9988952;False;0;0;0.7939;1.2289;0.7085;0.2022;332.8495;359.8382
638342802885468507;-1511527312;0.27;123345;31;31;1;1;3.834015;3.896637;0.4019208;0.6492007;0.4534155;0.6192067;37.96704;1.156952;-37.63922;-32.25568;1.965546;-37.37079;0.07833862;-0.08659363;0.9931488;0.07832336;-0.1070099;0.9911652;0.007;0;0;0;0;0.9994071;0.9994071;False;0;0;0.7939;1.2290;0.7084;0.1845;332.8254;359.8603
638342802885528345;-1511527304;0.27;123346;31;31;1;1;3.80014;3.854477;0.4027574;0.6492256;0.4529226;0.6205221;37.96733;1.156143;-37.64102;-32.27286;1.849716;-37.00153;0.07229614;-0.08674622;0.9935913;0.08724976;-0.1152039;0.9894867;0.007;0;0;0;0;0.9985036;0.9985036;False;0;0;0.7938;1.2289;0.7083;0.1857;332.8264;359.8642
638342802885598156;-1511527296;0.30;123347;31;31;1;1;3.791611;3.852478;0.4027802;0.6500389;0.4524765;0.6209552;37.96744;1.156952;-37.6443;-32.26524;1.822601;-36.94458;0.07202148;-0.09263611;0.9930878;0.08860779;-0.1156006;0.9893341;0.007;0;0;0;0;0.9980187;0.9980187;False;0;0;0.7937;1.2289;0.7083;0.1954;332.7967;359.8545
638342802885677944;-1511527287;0.30;123348;31;31;1;1;3.783432;3.806808;0.402803;0.6508327;0.4553584;0.6206812;37.96753;1.157745;-37.64758;-32.24525;1.807205;-36.95961;0.07174683;-0.09838867;0.9925537;0.06239319;-0.1094208;0.9920349;0.007;0;0;0;0;0.9904454;0.9904454;False;0;0;0.7937;1.2289;0.7083;0.1954;332.7967;359.8545
638342802885757723;-1511527279;0.30;123349;31;31;1;1;3.775986;3.848145;0.4028663;0.6508424;0.453181;0.622875;37.96823;1.163422;-37.67155;-32.23602;1.806168;-36.97922;0.07102966;-0.09814453;0.99263;0.07565308;-0.1222839;0.9895935;0.007;0;0;0;0;0.9863811;0.9863811;False;0;0;0.7936;1.2289;0.7082;0.2157;332.7493;359.8385
638342802885837514;-1511527271;0.30;123350;31;31;1;1;3.769135;3.902878;0.402803;0.6508327;0.4496541;0.6199127;37.96892;1.169098;-37.69553;-32.23918;1.838089;-37.04686;0.07125854;-0.09771729;0.9926453;0.1019745;-0.103775;0.9893494;0.007;0;0;0;0;0.9762063;0.9762063;False;0;0;0.7934;1.2289;0.7082;0.2203;332.7000;359.8410
638342802885927270;-1511527262;0.33;123351;31;31;1;1;3.759613;3.843445;0.4027802;0.6507275;0.4511992;0.620183;37.96973;1.169464;-37.70029;-32.23997;1.840485;-37.05099;0.0712738;-0.09677124;0.9927368;0.09068298;-0.1066895;0.9901428;0.007;0;0;0;0;0.9805826;0.9805826;False;0;0;0.7933;1.2289;0.7082;0.2081;332.6618;359.8652
638342802886007057;-1511527254;0.33;123352;31;31;1;1;3.749298;3.789642;0.402803;0.6508327;0.4522413;0.6200486;37.96892;1.169815;-37.70505;-32.24077;1.84288;-37.05513;0.07136536;-0.09733582;0.9926758;0.08306885;-0.1066742;0.9908142;0.007;0;0;0;0;0.9843;0.9843;False;0;0;0.7933;1.2289;0.7082;0.2081;332.6618;359.8652
638342802886086847;-1511527246;0.33;123353;31;31;1;1;3.726501;3.794113;0.4028663;0.6507275;0.4524173;0.6202509;37.96823;1.171936;-37.72417;-32.24136;1.847382;-37.07019;0.07119751;-0.09580994;0.9928436;0.0819397;-0.1080475;0.9907532;0.007;0;0;0;0;0.9915742;0.9915742;False;0;0;0.7932;1.2290;0.7082;0.1937;332.6389;359.8878
638342802886176619;-1511527237;0.33;123354;31;31;1;1;3.703598;3.779175;0.4028108;0.6508327;0.4513859;0.6203049;37.96753;1.174057;-37.7433;-32.23749;1.855164;-37.13931;0.0718689;-0.0958252;0.9927979;0.0879364;-0.1052094;0.9905396;0.007;0;0;0;0;0.9954781;0.9954781;False;0;0;0.7931;1.2290;0.7082;0.1995;332.6083;359.8958
638342802886256395;-1511527229;0.33;123355;31;31;1;1;3.70372;3.770737;0.402828;0.6507275;0.453196;0.6207412;37.96744;1.171936;-37.73193;-32.22874;1.87532;-37.22823;0.07183838;-0.09535217;0.9928436;0.07237244;-0.1067505;0.9916382;0.007;0;0;0;0;0.9975732;0.9975732;False;0;0;0.7931;1.2290;0.7082;0.1995;332.6083;359.8958
638342802886336183;-1511527221;0.37;123356;31;31;1;1;3.703888;3.752029;0.4028108;0.6506225;0.4523786;0.6211925;37.96753;1.169815;-37.7433;-32.22325;1.895691;-37.3148;0.07189941;-0.09309387;0.993042;0.07629395;-0.1085358;0.9911499;0.007;0;0;0;0;0.9973612;0.9973612;False;0;0;0.7930;1.2289;0.7082;0.2407;332.5483;359.8762
638342802886425936;-1511527212;0.37;123357;31;31;1;1;3.694717;3.753311;0.402828;0.6505106;0.4525345;0.6207662;37.96788;1.169464;-37.74355;-32.19659;1.816849;-37.12871;0.07176208;-0.09222412;0.9931335;0.06884766;-0.09985352;0.9926147;0.007;0;0;0;0;0.9972474;0.9972474;False;0;0;0.7929;1.2288;0.7081;0.2769;332.4904;359.8916
638342802886515699;-1511527204;0.37;123358;31;31;1;1;3.685593;3.721634;0.4028108;0.6503988;0.4527531;0.6218231;37.96822;1.169815;-37.74379;-32.20651;1.870163;-37.27095;0.07188416;-0.09164429;0.9931793;0.06915283;-0.1100922;0.9915009;0.007;0;0;0;0;0.9639016;0.9639016;False;0;0;0.7927;1.2287;0.7081;0.3178;332.4357;359.8950
638342802886585519;-1511527196;0.37;123359;31;31;1;1;3.681091;3.73114;0.4028108;0.6503988;0.4525345;0.6208739;37.96823;1.174057;-37.74748;-32.21425;1.921555;-37.39079;0.07189941;-0.09254456;0.993103;0.07244873;-0.1073151;0.9915771;0.007;0;0;0;0;0.9746346;0.9746346;False;0;0;0.7927;1.2287;0.7081;0.3178;332.4357;359.8950
638342802886675270;-1511527187;0.40;123360;31;31;1;1;3.669586;3.734802;0.4028451;0.6503988;0.452419;0.62082;37.96832;1.176376;-37.75279;-32.2113;1.922516;-37.40199;0.07168579;-0.09283447;0.9930878;0.07247925;-0.1062927;0.991684;0.007;0;0;0;0;0.9713336;0.9713336;False;0;0;0.7926;1.2287;0.7082;0.3674;332.3505;359.9306
638342802886755057;-1511527179;0.40;123361;31;31;1;1;3.655914;3.73082;0.4028451;0.6503781;0.4525345;0.6207662;37.96892;1.17981;-37.75616;-32.20836;1.923477;-37.41319;0.0716095;-0.09346008;0.993042;0.0708313;-0.1053619;0.9918976;0.007;0;0;0;0;0.9804897;0.9804897;False;0;0;0.7924;1.2285;0.7081;0.4142;332.2651;359.9427
638342802886854799;-1511527171;0.40;123362;31;31;1;1;3.652374;3.713211;0.4028218;0.6502353;0.452419;0.6207084;37.97054;1.179901;-37.761;-32.20369;1.934464;-37.43628;0.07136536;-0.09205627;0.9931793;0.07022095;-0.1061401;0.9918671;0.007;0;0;0;0;0.9633157;0.9633157;False;0;0;0.7921;1.2284;0.7081;0.4826;332.1350;359.9645
638342802886934587;-1511527162;0.43;123363;31;31;1;1;3.632935;3.695908;0.4028218;0.6500576;0.4525345;0.6207662;37.97054;1.182373;-37.76653;-32.19902;1.945465;-37.45938;0.07151794;-0.09118652;0.9932556;0.06797791;-0.1077423;0.9918365;0.007;0;0;0;0;0.9599634;0.9599634;False;0;0;0.7919;1.2283;0.7080;0.5372;331.9966;359.9725
638342802887004395;-1511527154;0.43;123364;31;31;1;1;3.48616;3.613297;0.403035;0.6471877;0.4515476;0.6198086;37.98572;1.279312;-37.98932;-32.19945;1.932587;-37.40125;0.06634521;-0.07981873;0.9945984;0.07475281;-0.1030121;0.9918518;0.007;0;0;0;0;0.9711617;0.9711617;False;0;0;0.7919;1.2283;0.7080;0.5372;331.9966;359.9725
638342802887094159;-1511527146;0.43;123365;31;31;1;1;3.452759;3.653564;0.4037634;0.6471006;0.4509794;0.6194017;37.98587;1.294632;-38.00635;-32.20152;1.919617;-37.34674;0.06112671;-0.0821991;0.9947357;0.07981873;-0.1006317;0.9917145;0.007;0;0;0;0;0.9827733;0.9827733;False;0;0;0.7916;1.2282;0.7080;0.5822;331.8456;359.9747
638342802887183913;-1511527137;0.43;123366;31;31;1;1;3.476395;3.59462;0.4047585;0.6474338;0.4514317;0.6193178;37.98404;1.294876;-38.00417;-32.20404;1.908127;-37.30118;0.05406189;-0.08467102;0.9949341;0.07701111;-0.1012573;0.9918671;0.007;0;0;0;0;0.9907548;0.9907548;False;0;0;0.7914;1.2281;0.7079;0.6567;331.6768;0.0097
638342802887263718;-1511527129;0.47;123367;31;31;1;1;3.456604;3.552078;0.4046365;0.6467075;0.4540855;0.6192431;37.98233;1.291214;-37.99239;-32.20776;1.903915;-37.28419;0.05574036;-0.07955933;0.9952545;0.0589447;-0.101532;0.9930725;0.007;0;0;0;0;0.9950383;0.9950383;False;0;0;0.7911;1.2277;0.7077;0.7410;331.4901;0.0371
638342802887353466;-1511527121;0.47;123368;31;31;1;1;3.481445;3.627838;0.4047585;0.6459812;0.4531448;0.6189581;37.98062;1.287552;-37.98062;-32.21307;1.890656;-37.24278;0.05526733;-0.07409668;0.9957123;0.06765747;-0.09863281;0.9928131;0.007;0;0;0;0;0.980464;0.980464;False;0;0;0.7911;1.2277;0.7077;0.7410;331.4901;0.0371
638342802887433252;-1511527112;0.47;123369;31;31;1;1;3.468643;3.664276;0.4049965;0.6464024;0.4530658;0.6184122;37.97729;1.277771;-37.94922;-32.21832;1.851349;-37.11392;0.05459595;-0.07714844;0.9955139;0.07029724;-0.09432983;0.993042;0.007;0;0;0;0;0.9726424;0.9726424;False;0;0;0.7914;1.2273;0.7075;0.8244;331.2904;0.0504
638342802887503060;-1511527104;0.47;123370;31;31;1;1;3.473557;3.638489;0.405053;0.646392;0.4530383;0.6170489;37.97395;1.267975;-37.91782;-32.22633;1.862762;-37.12273;0.05519104;-0.07693481;0.9954987;0.07243347;-0.08732605;0.9935303;0.007;0;0;0;0;0.94691;0.94691;False;0;0;0.7911;1.2271;0.7073;0.8999;331.0544;0.0651
638342802887592822;-1511527096;0.47;123371;31;31;1;1;3.407242;3.616577;0.4060205;0.6455194;0.4548319;0.6143627;37.95618;1.209305;-37.6757;-32.22847;1.885101;-37.18367;0.05459595;-0.07507324;0.9956665;0.05999756;-0.07006836;0.9957275;0.007;0;0;0;0;0.9331;0.9331;False;0;0;0.7911;1.2271;0.7073;0.8999;331.0544;0.0651
638342802887672615;-1511527087;0.50;123372;31;31;1;1;3.425583;3.524597;0.4062089;0.6453484;0.4572782;0.6146344;37.94681;1.195053;-37.62155;-32.23447;1.893204;-37.18637;0.05587769;-0.07426453;0.9956665;0.04356384;-0.07487488;0.9962311;0.007;0;0;0;0;0.9234692;0.9234692;False;0;0;0.7906;1.2269;0.7071;0.9705;330.7907;0.0777
638342802887762368;-1511527079;0.50;123373;31;31;1;1;3.451248;3.610672;0.4067849;0.6459382;0.4559152;0.615081;37.92982;1.187119;-37.57362;-32.24654;1.90152;-37.18504;0.05615234;-0.07997131;0.9952087;0.0569458;-0.07922363;0.995224;0.007;0;0;0;0;0.9183005;0.9183005;False;0;0;0.7902;1.2267;0.7068;1.0421;330.5149;0.0712
638342802887842163;-1511527071;0.50;123374;31;31;1;1;3.478745;3.609985;0.4092779;0.6439503;0.4574986;0.6152363;37.9102;1.248901;-37.72794;-32.26012;1.944946;-37.29909;0.04244995;-0.06945801;0.9966736;0.0488739;-0.08273315;0.9953613;0.007;0;0;0;0;0.9501595;0.9501595;False;0;0;0.7898;1.2266;0.7064;1.0919;330.2063;0.0811
638342802887921938;-1511527062;0.50;123375;31;31;1;1;3.480087;3.54451;0.4082418;0.6444454;0.4585857;0.6142994;37.89253;1.302078;-37.88193;-32.27242;1.979675;-37.39708;0.05421448;-0.0748291;0.9957123;0.04368591;-0.07829285;0.9959717;0.007;0;0;0;0;0.9732519;0.9732519;False;0;0;0.7898;1.2266;0.7064;1.0919;330.2063;0.0811
638342802888011703;-1511527054;0.53;123376;31;31;1;1;3.474304;3.531189;0.4097865;0.6443661;0.4593228;0.6147158;37.87532;1.35762;-38.04939;-32.29071;2.001968;-37.47192;0.04684448;-0.07566833;0.9960175;0.04292297;-0.08126831;0.9957581;0.007;0;0;0;0;0.9856449;0.9856449;False;0;0;0.7894;1.2265;0.7061;1.1385;329.8781;0.1003
638342802888091489;-1511527046;0.53;123377;31;31;1;1;3.454529;3.584015;0.4105952;0.6438506;0.4604729;0.6151636;37.86192;1.381378;-38.11801;-32.30322;2.0401;-37.62209;0.04447937;-0.07301331;0.9963226;0.03791809;-0.08209229;0.9958954;0.007;0;0;0;0;0.992296;0.992296;False;0;0;0.7891;1.2262;0.7057;1.2017;329.5027;0.1090
638342802888181250;-1511527037;0.53;123378;31;31;1;1;3.481018;3.52179;0.4121609;0.6433403;0.4615015;0.6144524;37.84731;1.380478;-38.12425;-32.31902;2.03656;-37.62289;0.03672791;-0.06825256;0.9969788;0.03440857;-0.07688904;0.9964447;0.007;0;0;0;0;0.9958655;0.9958655;False;0;0;0.7887;1.2261;0.7053;1.2419;329.1394;0.1279
