section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347336843431,160.182938,-19.87805,-34.817074,-0.437561,-1.999939,-1.549072,-42.47037877497806,160.0728319405955,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347341783431,159.329269,-15.792684,-37.92683,-0.449341,-1.999939,-1.490051,-42.542642129316334,161.1874845999418,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347346723431,157.560974,-11.95122,-41.646343,-0.468811,-1.999939,-1.432556,-42.58172800474006,162.27263328963693,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347351663431,155.670731,-8.536586,-45.609756,-0.497253,-1.999939,-1.331177,-42.585248446506085,163.31914046710335,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347356603431,155.975616,-5.487805,-50.243904,-0.532776,-1.999939,-1.160767,-42.547670003246935,164.3242602356848,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347361543431,158.597565,-2.317073,-53.963417,-0.544495,-1.999939,-0.976562,-42.47564913350769,165.29330264581245,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347366483431,161.097565,1.402439,-54.817074,-0.551758,-1.999939,-0.799377,-42.3832290607603,166.21940098165106,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347371423431,162.86586,5.365854,-53.658539,-0.575256,-1.999939,-0.628845,-42.278723414247736,167.09675549085347,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347376363431,163.292694,8.04878,-52.317074,-0.610107,-1.999939,-0.444031,-42.1633621614063,167.9246600446661,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347381303431,162.134155,9.756098,-51.036587,-0.627014,-1.999939,-0.291748,-42.04225794407944,168.7091346135678,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347386243431,157.926834,11.158537,-49.7561,-0.641907,-1.999939,-0.148926,-41.91706612881097,169.44028777033975,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347391183431,151.158539,12.012196,-47.560978,-0.664856,-1.999939,-0.004089,-41.792527278759735,170.10917656061395,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347396123431,141.890244,12.378049,-44.390244,-0.677307,-1.999939,0.128357,-41.676041593069385,170.70885210697855,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347401063431,130.060974,12.5,-40.792683,-0.676758,-1.999939,0.25,-41.57202394996031,171.2305236665884,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347406003431,115.670731,11.829268,-37.195122,-0.677429,-1.999939,0.386047,-41.480737878212096,171.66552016476402,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347410943431,99.512199,10.365854,-34.57317,-0.680176,-1.999939,0.495483,-41.39904130690965,172.01480004377072,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347415883431,83.597565,8.47561,-32.2561,-0.664185,-1.999939,0.591431,-41.32782953195195,172.28399484343464,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347420823431,68.414635,6.585366,-30.243902,-0.632263,-1.999939,0.670715,-41.267407604107945,172.47876377491195,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347425763431,54.146343,5.426829,-26.95122,-0.595703,-1.999939,0.693542,-41.22588223621693,172.60434947934027,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347430703431,40.853661,5.0,-21.95122,-0.56958,-1.999939,0.696655,-41.21106736574035,172.66239397863296,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347435643431,30.853659,5.121951,-17.5,-0.552612,-1.999939,0.684814,-41.2198001106666,172.66806615326533,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347440583431,23.963415,5.97561,-14.02439,-0.542725,-1.999939,0.683411,-41.245917144811756,172.63229473357376,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347445523431,18.963415,8.292683,-10.609756,-0.537354,-1.999939,0.646667,-41.28918280437557,172.5599112091174,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347450463431,15.182927,12.134147,-6.036585,-0.539429,-1.999939,0.572083,-41.355182739988805,172.45175486529268,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347455403431,12.682927,16.890244,-0.365854,-0.551453,-1.999939,0.53717,-41.44630507685466,172.30389925232697,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347460343431,10.914635,21.463415,5.670732,-0.588013,-1.999939,0.545227,-41.56061728200157,172.11573619185913,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347465283431,10.060976,25.182928,10.487805,-0.631775,-1.999939,0.609192,-41.6899013184302,171.8908376554018,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347470223431,10.121951,27.743902,13.597561,-0.660095,-1.999939,0.670654,-41.827870659780274,171.6411674012562,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347475163431,10.670732,28.963415,15.426829,-0.669434,-1.999939,0.69397,-41.971964605297785,171.3808514480969,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347480103431,11.890244,29.085367,16.95122,-0.652527,-1.999939,0.707397,-42.12381235804696,171.11972565532824,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347485043431,13.963415,28.658537,19.207317,-0.627808,-1.999939,0.737061,-42.287408125946996,170.86247196047657,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347489983431,17.621952,28.353659,22.439024,-0.609863,-1.999939,0.779724,-42.466430202978245,170.6140869807241,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347494923431,21.768293,28.109756,25.792683,-0.590576,-1.999939,0.815796,-42.6617869535672,170.37689399141374,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347499863431,25.487806,28.170732,28.841465,-0.577087,-1.999939,0.834778,-42.871975447492275,170.14879254211485,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347504803431,29.634148,27.987806,30.182928,-0.572937,-1.999939,0.858765,-43.08801153964626,169.93462551604506,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347509743431,34.024391,27.621952,29.756098,-0.560486,-1.999939,0.900269,-43.30139330350687,169.7367722971971,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347514683431,37.2561,27.439026,28.231709,-0.543335,-1.999939,0.93988,-43.507032205620305,169.5498923284655,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347519623431,39.878048,27.012196,25.975611,-0.519043,-1.999939,0.98114,-43.70201222747744,169.373187329747,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347524563431,42.012196,26.036587,23.109756,-0.484436,-1.999939,1.025879,-43.8844358358632,169.20801650829668,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347529503431,43.109756,24.695122,20.365854,-0.431091,-1.999939,1.057861,-44.057046737090076,169.05220943158622,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347534443431,43.170734,23.170732,17.987804,-0.370728,-1.999939,1.063904,-44.223390231138154,168.90349478870434,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347539383431,41.463417,21.158537,15.914635,-0.312927,-1.999939,1.065491,-44.385490462521346,168.75641399383426,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347544323431,38.719513,18.841463,13.719513,-0.27179,-1.999939,1.080383,-44.541311607207064,168.6075390559996,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347549263431,36.829269,15.609756,10.731708,-0.238892,-1.999939,1.077148,-44.68822189853492,168.46965342755243,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347554203431,35.0,12.5,7.439024,-0.179016,-1.999939,1.030823,-44.82881147519038,168.3458455282921,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347559143431,30.731709,10.609756,5.670732,-0.105347,-1.999939,0.942932,-44.97283238087351,168.21835915916142,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347564083431,25.121952,9.268292,5.54878,-0.071716,-1.999939,0.84729,-45.125658495783824,168.07755492524274,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347569023431,21.158537,7.621952,5.121951,-0.04425,-1.999939,0.797668,-45.28331776944336,167.93007920225875,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347573963431,18.231709,6.463415,4.817073,-0.010193,-1.999939,0.782593,-45.4444907259861,167.77435474355434,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347578903431,15.060976,5.853659,5.060976,0.016968,-1.993713,0.729187,-45.61305743725853,167.60895762280126,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347583843431,11.341464,5.243903,4.939024,0.052979,-1.889526,0.637085,-45.78881674882183,167.432271895775,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347588783431,7.195122,4.817073,4.756098,0.085022,-1.722961,0.549194,-45.97042136859821,167.238891611209,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347593723431,2.865854,4.329268,4.695122,0.10083,-1.603271,0.493774,-46.15627194791804,167.02663810306416,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347598663431,-0.853659,3.719512,4.146341,0.115173,-1.498718,0.458862,-46.3429934830441,166.79776701536719,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347603603431,-5.182927,3.292683,5.243903,0.14563,-1.327148,0.391418,-46.54291238151893,166.54700585556952,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347608543431,-11.95122,3.536585,9.02439,0.173645,-1.11499,0.286438,-46.77464931013455,166.2599720240355,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347613483431,-19.207317,3.292683,13.231708,0.189453,-0.929016,0.217346,-47.03910076795455,165.93244833964172,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347618423431,-25.792683,2.378049,15.853659,0.197571,-0.786377,0.178223,-47.326759489098606,165.56984125992926,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347623363431,-31.646341,1.158537,17.073172,0.190918,-0.641663,0.153564,-47.627522482097476,165.1739025598784,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347628303431,-36.768295,-0.365854,17.92683,0.184814,-0.49353,0.113708,-47.94845035092024,164.75649100432622,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347633243431,-41.097561,-1.707317,18.597561,0.173584,-0.400208,0.08075,-48.2890863207092,164.32712255183964,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347638183431,-44.390244,-2.865854,18.658537,0.155762,-0.34552,0.060974,-48.6394193079301,163.89045082584556,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347643123431,-46.158539,-3.780488,18.536585,0.140198,-0.328796,0.038269,-48.99884709078907,163.46553377377018,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347648063431,-46.768295,-4.512195,18.353659,0.137939,-0.321045,0.016785,-49.37191616817441,163.0606852665985,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347653003431,-46.768295,-4.817073,18.170732,0.134338,-0.30072,-0.00238,-49.759334700526864,162.67684016664208,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347657943431,-46.036587,-4.817073,17.804878,0.118591,-0.271179,-0.025269,-50.16000962637085,162.32992667816671,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347662883431,-43.475613,-5.060976,15.853659,0.102234,-0.24939,-0.025513,-50.55052919803512,162.0006801776516,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347667823431,-38.963417,-4.878049,12.743903,0.088928,-0.234192,-0.014587,-50.91543774588868,161.6754085561791,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347672763431,-33.170731,-3.658537,10.54878,0.085144,-0.22113,-0.015686,-51.27159457685272,161.37394320876422,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347677703431,-26.768293,-1.585366,9.512196,0.081177,-0.207947,-0.022156,-51.627880987331906,161.10350142240543,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347682643431,-20.609756,1.219512,9.45122,0.074646,-0.182739,-0.024231,-51.9876676797785,160.85054876773768,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347687583431,-14.45122,3.780488,9.390244,0.061768,-0.161682,-0.024536,-52.34322452762581,160.6133811199578,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347692523431,-8.841464,6.402439,8.902439,0.049683,-0.138916,-0.006409,-52.66968920580905,160.32564895854557,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347697463431,-4.329268,9.085366,8.109756,0.037109,-0.125122,0.002502,-52.96520499956992,160.0047029935223,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347702403431,-0.731707,11.646341,7.804878,0.031433,-0.111084,-0.002258,-53.26110542734172,159.69381716544115,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347707343431,1.219512,14.085366,7.865854,0.017212,-0.10968,-0.002625,-53.531346554565744,159.37077312257748,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347712283431,1.585366,16.219513,7.743903,0.001892,-0.125122,-0.007324,-53.77621331004701,159.04780024256377,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347717223431,0.792683,17.804878,7.073171,-0.009277,-0.11377,0.001709,-53.981791271538924,158.6769675073042,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347722163431,-1.463415,19.146341,6.402439,-0.015625,-0.089966,-0.003601,-54.17259658149004,158.30948311682414,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347727103431,-5.0,20.0,5.914634,-0.025879,-0.054565,-0.008484,-54.315540095156365,157.98387696398157,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347732043431,-8.902439,20.487804,6.036585,-0.032593,-0.015015,-0.007629,-54.2983197230771,157.76906855018223,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347736983431,-13.109756,20.853659,6.585366,-0.044373,0.007629,-0.00293,-54.137654423142294,157.5743535434088,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347741923431,-17.439024,20.914635,6.829268,-0.050415,0.017639,0.009644,-53.94555486623655,157.27251606326092,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347746863431,-21.097561,20.975611,7.560976,-0.055969,0.027039,0.017822,-53.738891471606365,156.92637297125538,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347751803431,-24.634148,20.731709,8.109756,-0.060669,0.028076,0.030029,-53.543101937166455,156.50530068456442,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347756743431,-27.804878,20.243902,8.47561,-0.062805,0.032104,0.038147,-53.346379475276194,156.0515948941117,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347761683431,-30.304878,20.0,8.719512,-0.064819,0.037903,0.049316,-53.1471773606948,155.5650644537825,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347766623431,-32.560978,19.45122,8.963415,-0.069031,0.038696,0.063049,-52.9571812220299,155.0412389133623,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347771563431,-33.841465,18.719513,8.658537,-0.069153,0.031006,0.073608,-52.782836240802396,154.48325130139574,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347776503431,-34.57317,17.865854,8.04878,-0.059021,0.03949,0.081055,-52.5944474077251,153.92012447819076,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347781443431,-34.939026,17.073172,7.743903,-0.052856,0.042664,0.085022,-52.40045957887182,153.3562773696525,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347786383431,-34.939026,16.219513,7.378049,-0.050964,0.031189,0.093994,-52.22667911813373,152.76640038044843,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347791323431,-34.451221,15.426829,6.52439,-0.045593,0.021057,0.101379,-52.06767828582849,152.1582529363003,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347796263431,-33.475609,14.634147,5.670732,-0.03717,0.006653,0.103638,-51.929835706813066,151.531056739995,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347801203431,-32.2561,13.658537,4.756098,-0.036987,-0.003113,0.103088,-51.80342101833767,150.9110502718887,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347806143431,-31.158537,12.804878,3.963415,-0.028625,-0.002563,0.107727,-51.67593711171793,150.29208223121753,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347811083431,-30.304878,12.134147,3.719512,-0.023865,-0.003235,0.110168,-51.54970902302057,149.67560665759135,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347816023431,-29.085367,11.52439,3.47561,-0.021301,-0.008118,0.117249,-51.43047837574028,149.06109218282927,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347820963431,-27.804878,11.036586,2.987805,-0.017456,-0.006897,0.114746,-51.307660118595095,148.45594367076183,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347825903431,-26.585367,10.304878,2.804878,-0.015686,-0.016479,0.115601,-51.199818675396926,147.85161407433327,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347830843431,-25.487806,9.634147,2.439024,-0.010315,-0.020752,0.124451,-51.09799888848687,147.24783166878728,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347835783431,-24.695122,8.841464,1.768293,-0.009338,-0.018921,0.137512,-50.9883364740146,146.65798877507956,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347840723431,-24.146341,7.865854,1.402439,-0.012268,-0.012878,0.14679,-50.86624338643307,146.08982909389772,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347845663431,-23.536587,6.646342,0.792683,-0.011108,-0.009155,0.149048,-50.737947339290145,145.53920866084843,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347850603431,-23.109756,5.54878,0.426829,-0.007202,0.001465,0.153809,-50.59645576367049,145.00741923604028,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347855543431,-22.682928,4.512195,0.304878,-0.005066,0.010681,0.153137,-50.44363216829879,144.49562532349387,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347860483431,-22.560976,3.597561,0.487805,-0.005005,0.014954,0.147583,-50.28539310403451,143.99841716869753,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347865423431,-22.682928,2.865854,0.548781,-0.005127,0.0224,0.144287,-50.11621164587882,143.51960420427918,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347870363431,-22.987806,2.012195,0.487805,-0.003601,0.032166,0.13855,-49.932033258235094,143.06438302380815,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347875303431,-23.597561,1.463415,0.670732,0.002441,0.035583,0.135132,-49.74375126375577,142.61144212269858,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347880243431,-24.45122,0.914634,0.853659,0.006165,0.040527,0.128235,-49.546259522647915,142.16895397437378,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347885183431,-25.609756,0.609756,1.280488,0.009277,0.044922,0.124084,-49.340988030597856,141.7326486955571,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347890123431,-26.646341,0.426829,1.768293,0.009094,0.059082,0.119812,-49.11064723722791,141.33585704336156,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347895063431,-27.865854,0.487805,2.682927,0.013916,0.068665,0.115845,-48.86437346057707,140.96021474090685,,,,,
27d80d6b-1b49-41ca-a125-fbd4ee0d65ef,afd3e1e3-3916-48ef-860c-3a66f8e3b737,1629390347900003431,-28.719513,0.548781,3.536585,0.009705,0.039612,0.130188,-48.67450394707447,140.48990197528371,,,,,
